,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,WH_STATUS
8,2015-12-11T00:00:00,9,0021500341,3,Final,20151211/OKCUTA,1610612762,1610612760,2015,4,     ,,Q4       - ,1
9,2015-12-11T00:00:00,10,0021500342,3,Final,20151211/LALSAS,1610612759,1610612747,2015,4,     ,ESPN,Q4       - ESPN,1
10,2015-12-11T00:00:00,11,0021500343,3,Final,20151211/PORPHX,1610612756,1610612757,2015,4,     ,,Q4       - ,1
0,2015-12-10T00:00:00,1,0021500329,3,Final,20151210/PHIBKN,1610612751,1610612755,2015,4,     ,,Q4       - ,1
1,2015-12-10T00:00:00,2,0021500330,3,Final,20151210/LACCHI,1610612741,1610612746,2015,4,     ,TNT,Q4       - TNT,1
2,2015-12-10T00:00:00,3,0021500331,3,Final,20151210/ATLOKC,1610612760,1610612737,2015,4,     ,,Q4       - ,1
3,2015-12-10T00:00:00,4,0021500332,3,Final,20151210/NYKSAC,1610612758,1610612752,2015,4,     ,TNT,Q4       - TNT,1
0,2015-12-09T00:00:00,1,0021500319,3,Final,20151209/CHIBOS,1610612738,1610612741,2015,4,     ,ESPN,Q4       - ESPN,1
1,2015-12-09T00:00:00,2,0021500320,3,Final,20151209/MIACHA,1610612766,1610612748,2015,4,     ,,Q4       - ,1
2,2015-12-09T00:00:00,3,0021500321,3,Final,20151209/HOUWAS,1610612764,1610612745,2015,4,     ,,Q4       - ,1
3,2015-12-09T00:00:00,4,0021500322,3,Final,20151209/MEMDET,1610612765,1610612763,2015,4,     ,,Q4       - ,1
4,2015-12-09T00:00:00,5,0021500323,3,Final,20151209/SASTOR,1610612761,1610612759,2015,4,     ,,Q4       - ,1
5,2015-12-09T00:00:00,6,0021500324,3,Final,20151209/LACMIL,1610612749,1610612746,2015,4,     ,,Q4       - ,1
6,2015-12-09T00:00:00,7,0021500325,3,Final,20151209/LALMIN,1610612750,1610612747,2015,5,     ,,Q5       - ,1
7,2015-12-09T00:00:00,8,0021500326,3,Final,20151209/ORLPHX,1610612756,1610612753,2015,4,     ,,Q4       - ,1
8,2015-12-09T00:00:00,9,0021500327,3,Final,20151209/NYKUTA,1610612762,1610612752,2015,4,     ,,Q4       - ,1
9,2015-12-09T00:00:00,10,0021500328,3,Final,20151209/ATLDAL,1610612742,1610612737,2015,4,     ,ESPN,Q4       - ESPN,1
0,2015-12-08T00:00:00,1,0021500313,3,Final,20151208/PORCLE,1610612739,1610612757,2015,4,     ,,Q4       - ,1
1,2015-12-08T00:00:00,2,0021500314,3,Final,20151208/GSWIND,1610612754,1610612744,2015,4,     ,NBA TV,Q4       - NBA TV,1
2,2015-12-08T00:00:00,3,0021500315,3,Final,20151208/HOUBKN,1610612751,1610612745,2015,4,     ,,Q4       - ,1
3,2015-12-08T00:00:00,4,0021500316,3,Final,20151208/OKCMEM,1610612763,1610612760,2015,4,     ,,Q4       - ,1
4,2015-12-08T00:00:00,5,0021500317,3,Final,20151208/ORLDEN,1610612743,1610612753,2015,4,     ,,Q4       - ,1
5,2015-12-08T00:00:00,6,0021500318,3,Final,20151208/UTASAC,1610612758,1610612762,2015,4,     ,NBA TV,Q4       - NBA TV,1
0,2015-12-07T00:00:00,1,0021500304,3,Final,20151207/DETCHA,1610612766,1610612765,2015,4,     ,,Q4       - ,1
1,2015-12-07T00:00:00,2,0021500305,3,Final,20151207/SASPHI,1610612755,1610612759,2015,4,     ,,Q4       - ,1
2,2015-12-07T00:00:00,3,0021500306,3,Final,20151207/WASMIA,1610612748,1610612764,2015,4,     ,,Q4       - ,1
3,2015-12-07T00:00:00,4,0021500307,3,Final,20151207/DALNYK,1610612752,1610612742,2015,4,     ,,Q4       - ,1
4,2015-12-07T00:00:00,5,0021500308,3,Final,20151207/LALTOR,1610612761,1610612747,2015,4,     ,,Q4       - ,1
5,2015-12-07T00:00:00,6,0021500309,3,Final,20151207/PHXCHI,1610612741,1610612756,2015,4,     ,,Q4       - ,1
6,2015-12-07T00:00:00,7,0021500310,3,Final,20151207/PORMIL,1610612749,1610612757,2015,4,     ,,Q4       - ,1
7,2015-12-07T00:00:00,8,0021500311,3,Final,20151207/LACMIN,1610612750,1610612746,2015,4,     ,,Q4       - ,1
8,2015-12-07T00:00:00,9,0021500312,3,Final,20151207/BOSNOP,1610612740,1610612738,2015,4,     ,NBA TV,Q4       - NBA TV,1
0,2015-12-06T00:00:00,1,0021500299,3,Final,20151206/PHXMEM,1610612763,1610612756,2015,4,     ,,Q4       - ,1
1,2015-12-06T00:00:00,2,0021500300,3,Final,20151206/GSWBKN,1610612751,1610612744,2015,4,     ,,Q4       - ,1
2,2015-12-06T00:00:00,3,0021500301,3,Final,20151206/LALDET,1610612765,1610612747,2015,4,     ,,Q4       - ,1
3,2015-12-06T00:00:00,4,0021500302,3,Final,20151206/DALWAS,1610612764,1610612742,2015,4,     ,,Q4       - ,1
4,2015-12-06T00:00:00,5,0021500303,3,Final,20151206/SACOKC,1610612760,1610612758,2015,4,     ,,Q4       - ,1
0,2015-12-05T00:00:00,1,0021500289,3,Final,20151205/DENPHI,1610612755,1610612743,2015,4,     ,,Q4       - ,1
1,2015-12-05T00:00:00,2,0021500290,3,Final,20151205/GSWTOR,1610612761,1610612744,2015,4,     ,,Q4       - ,1
2,2015-12-05T00:00:00,3,0021500291,3,Final,20151205/CLEMIA,1610612748,1610612739,2015,4,     ,NBA TV,Q4       - NBA TV,1
3,2015-12-05T00:00:00,4,0021500292,3,Final,20151205/CHACHI,1610612741,1610612766,2015,4,     ,,Q4       - ,1
4,2015-12-05T00:00:00,5,0021500293,3,Final,20151205/SACHOU,1610612745,1610612758,2015,4,     ,,Q4       - ,1
5,2015-12-05T00:00:00,6,0021500294,3,Final,20151205/PORMIN,1610612750,1610612757,2015,4,     ,,Q4       - ,1
6,2015-12-05T00:00:00,7,0021500295,3,Final,20151205/NYKMIL,1610612749,1610612752,2015,4,     ,,Q4       - ,1
7,2015-12-05T00:00:00,8,0021500296,3,Final,20151205/BOSSAS,1610612759,1610612738,2015,4,     ,,Q4       - ,1
8,2015-12-05T00:00:00,9,0021500297,3,Final,20151205/INDUTA,1610612762,1610612754,2015,5,     ,,Q5       - ,1
9,2015-12-05T00:00:00,10,0021500298,3,Final,20151205/ORLLAC,1610612746,1610612753,2015,4,     ,,Q4       - ,1
0,2015-12-04T00:00:00,1,0021500283,3,Final,20151204/BKNNYK,1610612752,1610612751,2015,4,     ,ESPN,Q4       - ESPN,1
1,2015-12-04T00:00:00,2,0021500284,3,Final,20151204/PHXWAS,1610612764,1610612756,2015,4,     ,,Q4       - ,1
2,2015-12-04T00:00:00,3,0021500285,3,Final,20151204/MILDET,1610612765,1610612749,2015,4,     ,,Q4       - ,1
3,2015-12-04T00:00:00,4,0021500286,3,Final,20151204/LALATL,1610612737,1610612747,2015,4,     ,,Q4       - ,1
4,2015-12-04T00:00:00,5,0021500287,3,Final,20151204/HOUDAL,1610612742,1610612745,2015,4,     ,,Q4       - ,1
5,2015-12-04T00:00:00,6,0021500288,3,Final,20151204/CLENOP,1610612740,1610612739,2015,5,     ,ESPN,Q5       - ESPN,1
0,2015-12-03T00:00:00,1,0021500277,3,Final,20151203/OKCMIA,1610612748,1610612760,2015,4,     ,TNT,Q4       - TNT,1
1,2015-12-03T00:00:00,2,0021500278,3,Final,20151203/DENTOR,1610612761,1610612743,2015,4,     ,,Q4       - ,1
2,2015-12-03T00:00:00,3,0021500279,3,Final,20151203/ORLUTA,1610612762,1610612753,2015,4,     ,,Q4       - ,1
3,2015-12-03T00:00:00,4,0021500280,3,Final,20151203/SASMEM,1610612763,1610612759,2015,4,     ,TNT,Q4       - TNT,1
4,2015-12-03T00:00:00,5,0021500281,3,Final,20151203/INDPOR,1610612757,1610612754,2015,4,     ,,Q4       - ,1
5,2015-12-03T00:00:00,6,0021500282,3,Final,20151203/BOSSAC,1610612758,1610612738,2015,4,     ,,Q4       - ,1
0,2015-12-02T00:00:00,1,0021500268,3,Final,20151202/GSWCHA,1610612766,1610612744,2015,4,     ,,Q4       - ,1
1,2015-12-02T00:00:00,2,0021500269,3,Final,20151202/LALWAS,1610612764,1610612747,2015,4,     ,,Q4       - ,1
2,2015-12-02T00:00:00,3,0021500270,3,Final,20151202/PHXDET,1610612765,1610612756,2015,5,     ,,Q5       - ,1
3,2015-12-02T00:00:00,4,0021500271,3,Final,20151202/PHINYK,1610612752,1610612755,2015,4,     ,,Q4       - ,1
4,2015-12-02T00:00:00,5,0021500272,3,Final,20151202/TORATL,1610612737,1610612761,2015,4,     ,,Q4       - ,1
5,2015-12-02T00:00:00,6,0021500273,3,Final,20151202/DENCHI,1610612741,1610612743,2015,4,     ,,Q4       - ,1
6,2015-12-02T00:00:00,7,0021500274,3,Final,20151202/NOPHOU,1610612745,1610612740,2015,4,     ,NBA TV,Q4       - NBA TV,1
7,2015-12-02T00:00:00,8,0021500275,3,Final,20151202/MILSAS,1610612759,1610612749,2015,4,     ,,Q4       - ,1
8,2015-12-02T00:00:00,9,0021500276,3,Final,20151202/INDLAC,1610612746,1610612754,2015,4,     ,NBA TV,Q4       - NBA TV,1
0,2015-12-01T00:00:00,1,0021500262,3,Final,20151201/WASCLE,1610612739,1610612764,2015,4,     ,NBA TV,Q4       - NBA TV,1
1,2015-12-01T00:00:00,2,0021500263,3,Final,20151201/LALPHI,1610612755,1610612747,2015,4,     ,,Q4       - ,1
2,2015-12-01T00:00:00,3,0021500264,3,Final,20151201/PHXBKN,1610612751,1610612756,2015,4,     ,,Q4       - ,1
3,2015-12-01T00:00:00,4,0021500265,3,Final,20151201/ORLMIN,1610612750,1610612753,2015,4,     ,,Q4       - ,1
4,2015-12-01T00:00:00,5,0021500266,3,Final,20151201/MEMNOP,1610612740,1610612763,2015,4,     ,,Q4       - ,1
5,2015-12-01T00:00:00,6,0021500267,3,Final,20151201/DALPOR,1610612757,1610612742,2015,5,     ,NBA TV,Q5       - NBA TV,1
0,2015-11-30T00:00:00,1,0021500254,3,Final,20151130/HOUDET,1610612765,1610612745,2015,4,     ,,Q4       - ,1
1,2015-11-30T00:00:00,2,0021500255,3,Final,20151130/BOSMIA,1610612748,1610612738,2015,4,     ,,Q4       - ,1
2,2015-11-30T00:00:00,3,0021500256,3,Final,20151130/OKCATL,1610612737,1610612760,2015,4,     ,,Q4       - ,1
3,2015-11-30T00:00:00,4,0021500257,3,Final,20151130/SASCHI,1610612741,1610612759,2015,4,     ,NBA TV,Q4       - NBA TV,1
4,2015-11-30T00:00:00,5,0021500258,3,Final,20151130/DENMIL,1610612749,1610612743,2015,4,     ,,Q4       - ,1
5,2015-11-30T00:00:00,6,0021500259,3,Final,20151130/GSWUTA,1610612762,1610612744,2015,4,     ,,Q4       - ,1
6,2015-11-30T00:00:00,7,0021500260,3,Final,20151130/DALSAC,1610612758,1610612742,2015,4,     ,,Q4       - ,1
7,2015-11-30T00:00:00,8,0021500261,3,Final,20151130/PORLAC,1610612746,1610612757,2015,4,     ,,Q4       - ,1
0,2015-11-29T00:00:00,1,0021500246,3,Final,20151129/MILCHA,1610612766,1610612749,2015,4,     ,,Q4       - ,1
1,2015-11-29T00:00:00,2,0021500247,3,Final,20151129/MINLAC,1610612746,1610612750,2015,4,     ,,Q4       - ,1
2,2015-11-29T00:00:00,3,0021500248,3,Final,20151129/DETBKN,1610612751,1610612765,2015,4,     ,,Q4       - ,1
3,2015-11-29T00:00:00,4,0021500249,3,Final,20151129/BOSORL,1610612753,1610612738,2015,4,     ,,Q4       - ,1
4,2015-11-29T00:00:00,5,0021500250,3,Final,20151129/PHXTOR,1610612761,1610612756,2015,4,     ,,Q4       - ,1
5,2015-11-29T00:00:00,6,0021500251,3,Final,20151129/PHIMEM,1610612763,1610612755,2015,4,     ,NBA TV,Q4       - NBA TV,1
6,2015-11-29T00:00:00,7,0021500252,3,Final,20151129/HOUNYK,1610612752,1610612745,2015,5,     ,,Q5       - ,1
7,2015-11-29T00:00:00,8,0021500253,3,Final,20151129/INDLAL,1610612747,1610612754,2015,4,     ,,Q4       - ,1
0,2015-11-28T00:00:00,1,0021500239,3,Final,20151128/TORWAS,1610612764,1610612761,2015,4,     ,,Q4       - ,1
1,2015-11-28T00:00:00,2,0021500240,3,Final,20151128/BKNCLE,1610612739,1610612751,2015,4,     ,,Q4       - ,1
2,2015-11-28T00:00:00,3,0021500241,3,Final,20151128/DENDAL,1610612742,1610612743,2015,4,     ,NBA TV,Q4       - NBA TV,1
3,2015-11-28T00:00:00,4,0021500242,3,Final,20151128/ATLSAS,1610612759,1610612737,2015,4,     ,,Q4       - ,1
4,2015-11-28T00:00:00,5,0021500243,3,Final,20151128/NOPUTA,1610612762,1610612740,2015,4,     ,,Q4       - ,1
5,2015-11-28T00:00:00,6,0021500244,3,Final,20151128/LALPOR,1610612757,1610612747,2015,4,     ,,Q4       - ,1
6,2015-11-28T00:00:00,7,0021500245,3,Final,20151128/SACGSW,1610612744,1610612758,2015,4,     ,,Q4       - ,1
0,2015-11-27T00:00:00,1,0021500227,3,Final,20151127/CLECHA,1610612766,1610612739,2015,4,     ,,Q4       - ,1
1,2015-11-27T00:00:00,2,0021500228,3,Final,20151127/MILORL,1610612753,1610612749,2015,4,     ,NBA TV,Q4       - NBA TV,1
2,2015-11-27T00:00:00,3,0021500229,3,Final,20151127/WASBOS,1610612738,1610612764,2015,4,     ,,Q4       - ,1
3,2015-11-27T00:00:00,4,0021500230,3,Final,20151127/MIANYK,1610612752,1610612748,2015,4,     ,,Q4       - ,1
4,2015-11-27T00:00:00,5,0021500231,3,Final,20151127/CHIIND,1610612754,1610612741,2015,4,     ,,Q4       - ,1
5,2015-11-27T00:00:00,6,0021500232,3,Final,20151127/PHIHOU,1610612745,1610612755,2015,4,     ,,Q4       - ,1
6,2015-11-27T00:00:00,7,0021500233,3,Final,20151127/ATLMEM,1610612763,1610612737,2015,4,     ,,Q4       - ,1
7,2015-11-27T00:00:00,8,0021500234,3,Final,20151127/DETOKC,1610612760,1610612765,2015,4,     ,,Q4       - ,1
8,2015-11-27T00:00:00,9,0021500235,3,Final,20151127/SASDEN,1610612743,1610612759,2015,4,     ,,Q4       - ,1
9,2015-11-27T00:00:00,10,0021500236,3,Final,20151127/GSWPHX,1610612756,1610612744,2015,4,     ,NBA TV,Q4       - NBA TV,1
10,2015-11-27T00:00:00,11,0021500237,3,Final,20151127/MINSAC,1610612758,1610612750,2015,4,     ,,Q4       - ,1
11,2015-11-27T00:00:00,12,0021500238,3,Final,20151127/NOPLAC,1610612746,1610612740,2015,4,     ,,Q4       - ,1
0,2015-11-25T00:00:00,1,0021500215,3,Final,20151125/WASCHA,1610612766,1610612764,2015,4,     ,,Q4       - ,1
1,2015-11-25T00:00:00,2,0021500216,3,Final,20151125/NYKORL,1610612753,1610612752,2015,4,     ,,Q4       - ,1
2,2015-11-25T00:00:00,3,0021500217,3,Final,20151125/PHIBOS,1610612738,1610612755,2015,4,     ,,Q4       - ,1
3,2015-11-25T00:00:00,4,0021500218,3,Final,20151125/MIADET,1610612765,1610612748,2015,4,     ,,Q4       - ,1
4,2015-11-25T00:00:00,5,0021500219,3,Final,20151125/CLETOR,1610612761,1610612739,2015,4,     ,,Q4       - ,1
5,2015-11-25T00:00:00,6,0021500220,3,Final,20151125/MEMHOU,1610612745,1610612763,2015,4,     ,NBA TV,Q4       - NBA TV,1
6,2015-11-25T00:00:00,7,0021500221,3,Final,20151125/SACMIL,1610612749,1610612758,2015,4,     ,,Q4       - ,1
7,2015-11-25T00:00:00,8,0021500222,3,Final,20151125/ATLMIN,1610612750,1610612737,2015,4,     ,,Q4       - ,1
8,2015-11-25T00:00:00,9,0021500223,3,Final,20151125/BKNOKC,1610612760,1610612751,2015,4,     ,,Q4       - ,1
9,2015-11-25T00:00:00,10,0021500224,3,Final,20151125/DALSAS,1610612759,1610612742,2015,4,     ,,Q4       - ,1
10,2015-11-25T00:00:00,11,0021500225,3,Final,20151125/NOPPHX,1610612756,1610612740,2015,4,     ,,Q4       - ,1
11,2015-11-25T00:00:00,12,0021500226,3,Final,20151125/UTALAC,1610612746,1610612762,2015,4,     ,,Q4       - ,1
0,2015-11-25T00:00:00,1,0021500215,3,Final,20151125/WASCHA,1610612766,1610612764,2015,4,     ,,Q4       - ,1
1,2015-11-25T00:00:00,2,0021500216,3,Final,20151125/NYKORL,1610612753,1610612752,2015,4,     ,,Q4       - ,1
2,2015-11-25T00:00:00,3,0021500217,3,Final,20151125/PHIBOS,1610612738,1610612755,2015,4,     ,,Q4       - ,1
3,2015-11-25T00:00:00,4,0021500218,3,Final,20151125/MIADET,1610612765,1610612748,2015,4,     ,,Q4       - ,1
4,2015-11-25T00:00:00,5,0021500219,3,Final,20151125/CLETOR,1610612761,1610612739,2015,4,     ,,Q4       - ,1
5,2015-11-25T00:00:00,6,0021500220,3,Final,20151125/MEMHOU,1610612745,1610612763,2015,4,     ,NBA TV,Q4       - NBA TV,1
6,2015-11-25T00:00:00,7,0021500221,3,Final,20151125/SACMIL,1610612749,1610612758,2015,4,     ,,Q4       - ,1
7,2015-11-25T00:00:00,8,0021500222,3,Final,20151125/ATLMIN,1610612750,1610612737,2015,4,     ,,Q4       - ,1
8,2015-11-25T00:00:00,9,0021500223,3,Final,20151125/BKNOKC,1610612760,1610612751,2015,4,     ,,Q4       - ,1
9,2015-11-25T00:00:00,10,0021500224,3,Final,20151125/DALSAS,1610612759,1610612742,2015,4,     ,,Q4       - ,1
10,2015-11-25T00:00:00,11,0021500225,3,Final,20151125/NOPPHX,1610612756,1610612740,2015,4,     ,,Q4       - ,1
11,2015-11-25T00:00:00,12,0021500226,3,Final,20151125/UTALAC,1610612746,1610612762,2015,4,     ,,Q4       - ,1
0,2015-11-24T00:00:00,1,0021500209,3,Final,20151124/INDWAS,1610612764,1610612754,2015,4,     ,,Q4       - ,1
1,2015-11-24T00:00:00,2,0021500210,3,Final,20151124/BOSATL,1610612737,1610612738,2015,4,     ,TNT,Q4       - TNT,1
2,2015-11-24T00:00:00,3,0021500211,3,Final,20151124/DALMEM,1610612763,1610612742,2015,4,     ,,Q4       - ,1
3,2015-11-24T00:00:00,4,0021500212,3,Final,20151124/LACDEN,1610612743,1610612746,2015,4,     ,,Q4       - ,1
4,2015-11-24T00:00:00,5,0021500213,3,Final,20151124/CHIPOR,1610612757,1610612741,2015,4,     ,,Q4       - ,1
5,2015-11-24T00:00:00,6,0021500214,3,Final,20151124/LALGSW,1610612744,1610612747,2015,4,     ,TNT,Q4       - TNT,1
0,2015-11-23T00:00:00,1,0021500202,3,Final,20151123/SACCHA,1610612766,1610612758,2015,5,     ,,Q5       - ,1
1,2015-11-23T00:00:00,2,0021500203,3,Final,20151123/ORLCLE,1610612739,1610612753,2015,4,     ,,Q4       - ,1
2,2015-11-23T00:00:00,3,0021500204,3,Final,20151123/NYKMIA,1610612748,1610612752,2015,4,     ,NBA TV,Q4       - NBA TV,1
3,2015-11-23T00:00:00,4,0021500205,3,Final,20151123/DETMIL,1610612749,1610612765,2015,4,     ,,Q4       - ,1
4,2015-11-23T00:00:00,5,0021500206,3,Final,20151123/PHIMIN,1610612750,1610612755,2015,4,     ,,Q4       - ,1
5,2015-11-23T00:00:00,6,0021500207,3,Final,20151123/PHXSAS,1610612759,1610612756,2015,4,     ,,Q4       - ,1
6,2015-11-23T00:00:00,7,0021500208,3,Final,20151123/OKCUTA,1610612762,1610612760,2015,4,     ,,Q4       - ,1
0,2015-11-22T00:00:00,1,0021500196,3,Final,20151122/TORLAC,1610612746,1610612761,2015,4,     ,,Q4       - ,1
1,2015-11-22T00:00:00,2,0021500197,3,Final,20151122/BOSBKN,1610612751,1610612738,2015,4,     ,,Q4       - ,1
2,2015-11-22T00:00:00,3,0021500198,3,Final,20151122/PHXNOP,1610612740,1610612756,2015,4,     ,,Q4       - ,1
3,2015-11-22T00:00:00,4,0021500199,3,Final,20151122/DALOKC,1610612760,1610612742,2015,4,     ,,Q4       - ,1
4,2015-11-22T00:00:00,5,0021500200,3,Final,20151122/GSWDEN,1610612743,1610612744,2015,4,     ,ESPN,Q4       - ESPN,1
5,2015-11-22T00:00:00,6,0021500201,3,Final,20151122/PORLAL,1610612747,1610612757,2015,4,     ,,Q4       - ,1
0,2015-11-21T00:00:00,1,0021500189,3,Final,20151121/SACORL,1610612753,1610612758,2015,4,     ,,Q4       - ,1
1,2015-11-21T00:00:00,2,0021500190,3,Final,20151121/MILIND,1610612754,1610612749,2015,4,     ,,Q4       - ,1
2,2015-11-21T00:00:00,3,0021500191,3,Final,20151121/ATLCLE,1610612739,1610612737,2015,4,     ,,Q4       - ,1
3,2015-11-21T00:00:00,4,0021500192,3,Final,20151121/WASDET,1610612765,1610612764,2015,4,     ,NBA TV,Q4       - NBA TV,1
4,2015-11-21T00:00:00,5,0021500193,3,Final,20151121/PHIMIA,1610612748,1610612755,2015,4,     ,,Q4       - ,1
5,2015-11-21T00:00:00,6,0021500194,3,Final,20151121/NYKHOU,1610612745,1610612752,2015,4,     ,,Q4       - ,1
6,2015-11-21T00:00:00,7,0021500195,3,Final,20151121/MEMSAS,1610612759,1610612763,2015,4,     ,,Q4       - ,1
0,2015-11-20T00:00:00,1,0021500178,3,Final,20151120/PHICHA,1610612766,1610612755,2015,4,     ,,Q4       - ,1
1,2015-11-20T00:00:00,2,0021500179,3,Final,20151120/BKNBOS,1610612738,1610612751,2015,4,     ,,Q4       - ,1
2,2015-11-20T00:00:00,3,0021500180,3,Final,20151120/HOUMEM,1610612763,1610612745,2015,4,     ,,Q4       - ,1
3,2015-11-20T00:00:00,4,0021500181,3,Final,20151120/DETMIN,1610612750,1610612765,2015,4,     ,,Q4       - ,1
4,2015-11-20T00:00:00,5,0021500182,3,Final,20151120/SASNOP,1610612740,1610612759,2015,4,     ,ESPN,Q4       - ESPN,1
5,2015-11-20T00:00:00,6,0021500183,3,Final,20151120/NYKOKC,1610612760,1610612752,2015,4,     ,,Q4       - ,1
6,2015-11-20T00:00:00,7,0021500184,3,Final,20151120/UTADAL,1610612742,1610612762,2015,4,     ,,Q4       - ,1
7,2015-11-20T00:00:00,8,0021500185,3,Final,20151120/PHXDEN,1610612743,1610612756,2015,4,     ,,Q4       - ,1
8,2015-11-20T00:00:00,9,0021500186,3,Final,20151120/LACPOR,1610612757,1610612746,2015,4,     ,,Q4       - ,1
9,2015-11-20T00:00:00,10,0021500187,3,Final,20151120/CHIGSW,1610612744,1610612741,2015,4,     ,ESPN,Q4       - ESPN,1
10,2015-11-20T00:00:00,11,0021500188,3,Final,20151120/TORLAL,1610612747,1610612761,2015,4,     ,,Q4       - ,1
0,2015-11-19T00:00:00,1,0021500175,3,Final,20151119/SACMIA,1610612748,1610612758,2015,4,     ,,Q4       - ,1
1,2015-11-19T00:00:00,2,0021500176,3,Final,20151119/MILCLE,1610612739,1610612749,2015,4,     ,TNT,Q4       - TNT,1
2,2015-11-19T00:00:00,3,0021500177,3,Final,20151119/GSWLAC,1610612746,1610612744,2015,4,     ,TNT,Q4       - TNT,1
0,2015-11-18T00:00:00,1,0021500165,3,Final,20151118/BKNCHA,1610612766,1610612751,2015,4,     ,,Q4       - ,1
1,2015-11-18T00:00:00,2,0021500166,3,Final,20151118/MINORL,1610612753,1610612750,2015,5,     ,,Q5       - ,1
2,2015-11-18T00:00:00,3,0021500167,3,Final,20151118/INDPHI,1610612755,1610612754,2015,4,     ,,Q4       - ,1
3,2015-11-18T00:00:00,4,0021500168,3,Final,20151118/DALBOS,1610612738,1610612742,2015,4,     ,,Q4       - ,1
4,2015-11-18T00:00:00,5,0021500169,3,Final,20151118/SACATL,1610612737,1610612758,2015,4,     ,,Q4       - ,1
5,2015-11-18T00:00:00,6,0021500170,3,Final,20151118/PORHOU,1610612745,1610612757,2015,5,     ,,Q5       - ,1
6,2015-11-18T00:00:00,7,0021500171,3,Final,20151118/NOPOKC,1610612760,1610612740,2015,4,     ,ESPN,Q4       - ESPN,1
7,2015-11-18T00:00:00,8,0021500172,3,Final,20151118/DENSAS,1610612759,1610612743,2015,4,     ,,Q4       - ,1
8,2015-11-18T00:00:00,9,0021500173,3,Final,20151118/TORUTA,1610612762,1610612761,2015,4,     ,,Q4       - ,1
9,2015-11-18T00:00:00,10,0021500174,3,Final,20151118/CHIPHX,1610612756,1610612741,2015,4,     ,ESPN,Q4       - ESPN,1
0,2015-11-17T00:00:00,1,0021500158,3,Final,20151117/MILWAS,1610612764,1610612749,2015,4,     ,NBA TV,Q4       - NBA TV,1
1,2015-11-17T00:00:00,2,0021500159,3,Final,20151117/ATLBKN,1610612751,1610612737,2015,4,     ,,Q4       - ,1
2,2015-11-17T00:00:00,3,0021500160,3,Final,20151117/CLEDET,1610612765,1610612739,2015,4,     ,,Q4       - ,1
3,2015-11-17T00:00:00,4,0021500161,3,Final,20151117/MINMIA,1610612748,1610612750,2015,4,     ,,Q4       - ,1
4,2015-11-17T00:00:00,5,0021500162,3,Final,20151117/CHANYK,1610612752,1610612766,2015,4,     ,,Q4       - ,1
5,2015-11-17T00:00:00,6,0021500163,3,Final,20151117/DENNOP,1610612740,1610612743,2015,4,     ,,Q4       - ,1
6,2015-11-17T00:00:00,7,0021500164,3,Final,20151117/TORGSW,1610612744,1610612761,2015,4,     ,NBA TV,Q4       - NBA TV,1
0,2015-11-16T00:00:00,1,0021500152,3,Final,20151116/DALPHI,1610612755,1610612742,2015,4,     ,,Q4       - ,1
1,2015-11-16T00:00:00,2,0021500153,3,Final,20151116/INDCHI,1610612741,1610612754,2015,4,     ,,Q4       - ,1
2,2015-11-16T00:00:00,3,0021500154,3,Final,20151116/BOSHOU,1610612745,1610612738,2015,4,     ,,Q4       - ,1
3,2015-11-16T00:00:00,4,0021500155,3,Final,20151116/OKCMEM,1610612763,1610612760,2015,4,     ,,Q4       - ,1
4,2015-11-16T00:00:00,5,0021500156,3,Final,20151116/PORSAS,1610612759,1610612757,2015,4,     ,,Q4       - ,1
5,2015-11-16T00:00:00,6,0021500157,3,Final,20151116/LALPHX,1610612756,1610612747,2015,4,     ,,Q4       - ,1
0,2015-11-15T00:00:00,1,0021500145,3,Final,20151115/NOPNYK,1610612752,1610612740,2015,4,     ,,Q4       - ,1
1,2015-11-15T00:00:00,2,0021500146,3,Final,20151115/MEMMIN,1610612750,1610612763,2015,4,     ,,Q4       - ,1
2,2015-11-15T00:00:00,3,0021500147,3,Final,20151115/PORCHA,1610612766,1610612757,2015,4,     ,,Q4       - ,1
3,2015-11-15T00:00:00,4,0021500148,3,Final,20151115/UTAATL,1610612737,1610612762,2015,4,     ,,Q4       - ,1
4,2015-11-15T00:00:00,5,0021500149,3,Final,20151115/BOSOKC,1610612760,1610612738,2015,4,     ,,Q4       - ,1
5,2015-11-15T00:00:00,6,0021500150,3,Final,20151115/TORSAC,1610612758,1610612761,2015,4,     ,,Q4       - ,1
6,2015-11-15T00:00:00,7,0021500151,3,Final,20151115/DETLAL,1610612747,1610612765,2015,4,     ,,Q4       - ,1
0,2015-11-14T00:00:00,1,0021500138,3,Final,20151114/DETLAC,1610612746,1610612765,2015,4,     ,,Q4       - ,1
1,2015-11-14T00:00:00,2,0021500139,3,Final,20151114/ORLWAS,1610612764,1610612753,2015,4,     ,,Q4       - ,1
2,2015-11-14T00:00:00,3,0021500140,3,Final,20151114/DALHOU,1610612745,1610612742,2015,4,     ,,Q4       - ,1
3,2015-11-14T00:00:00,4,0021500141,3,Final,20151114/CLEMIL,1610612749,1610612739,2015,6,     ,,Q6       - ,1
