GAME_ID_HOME,EXPERT_RANK_HOME,EXPERT_RANK_AWAY
21600621,4,7
21600601,4,28
21600584,4,22
21600561,4,20
21600533,4,11
21600519,4,27
21600470,4,24
21600455,4,16
21600455,4,16
21600455,4,16
21600455,4,16
21600455,4,16
21600455,4,16
21600455,4,16
21600455,4,16
21600455,4,16
21600455,4,16
21600455,4,16
21600455,4,16
21600455,4,16
21600455,4,16
21600455,4,16
21600455,4,16
21600441,4,3
21600426,4,24
21600366,4,9
21600355,4,26
21600330,4,2
21600303,4,8
21600207,4,6
21600192,4,18
21600167,4,11
21600152,4,30
21600115,4,9
21600098,4,15
21600064,4,7
21600045,4,27
21600035,4,10
21601226,8,13
21601175,8,23
21601157,8,6
21601104,8,12
21601092,8,29
21601075,8,24
21601046,8,10
21601005,8,17
21600987,8,20
21600956,8,15
21600857,8,11
21600848,8,19
21600825,8,3
21600809,8,23
21600783,8,1
21600770,8,7
21600757,8,15
21600713,8,14
21600696,8,25
21600672,8,21
21600616,8,26
21600552,8,21
21600536,8,30
21600510,8,22
21600492,8,18
21600440,8,5
21600413,8,19
21600361,8,17
21600348,8,9
21600249,8,4
21600234,8,30
21600216,8,13
21600216,8,13
21600216,8,13
21600216,8,13
21600216,8,13
21600216,8,13
21600216,8,13
21600216,8,13
21600216,8,13
21600216,8,13
21600216,8,13
21600216,8,13
21600216,8,13
21600216,8,13
21600216,8,13
21600216,8,13
21600202,8,2
21600176,8,27
21600160,8,1
21600145,8,22
21600130,8,5
21600110,8,29
21600083,8,18
21600048,8,28
21600005,8,16
21601212,13,17
21601197,13,1
21601177,13,5
21601106,13,27
21601088,13,30
21601029,13,9
21601017,13,11
21600969,13,6
21600950,13,30
21600937,13,2
21600927,13,8
21600913,13,1
21600897,13,16
21600863,13,20
21600785,13,24
21600772,13,10
21600756,13,22
21600711,13,21
21600702,13,19
21600667,13,4
21600653,13,29
21600647,13,18
21600607,13,23
21600597,13,5
21600508,13,3
21600498,13,15
21600478,13,21
21600430,13,12
21600401,13,17
21600369,13,22
21600324,13,20
21600307,13,7
21600288,13,15
21600209,13,26
21600163,13,23
21600132,13,29
21600111,13,18
21600084,13,14
21600059,13,28
21600044,13,25
21600014,13,19
21601203,29,8
21601191,29,23
21601173,29,18
21601154,29,30
21601111,29,13
21601037,29,5
21601020,29,16
21600934,29,23
21600919,29,15
21600909,29,21
21600883,29,2
21600856,29,19
21600810,29,20
21600782,29,3
21600266,29,25
21600694,29,14
21600675,29,4
21600641,29,9
21600627,29,6
21600593,29,17
21600580,29,21
21600521,29,12
21600418,29,26
21600408,29,30
21600396,29,28
21600374,29,6
21600304,29,24
21600294,29,5
21600282,29,22
21600245,29,1
21600229,29,18
21600212,29,11
21600212,29,11
21600212,29,11
21600212,29,11
21600212,29,11
21600212,29,11
21600212,29,11
21600212,29,11
21600212,29,11
21600212,29,11
21600212,29,11
21600212,29,11
21600212,29,11
21600212,29,11
21600212,29,11
21600212,29,11
21600199,29,20
21600189,29,27
21600158,29,19
21600121,29,8
21600093,29,10
21600080,29,1
21600046,29,22
21600026,29,13
21600011,29,7
21601220,21,29
21601196,21,6
21601176,21,19
21601160,21,18
21601145,21,5
21601115,21,20
21601098,21,15
21601016,21,30
21601001,21,8
21600928,21,2
21600882,21,6
21600868,21,29
21600817,21,3
21600800,21,24
21600791,21,4
21600768,21,28
21600759,21,1
21600699,21,17
21600654,21,27
21600638,21,19
21600613,21,13
21600587,21,18
21600568,21,26
21600531,21,23
21600516,21,22
21600456,21,5
21600438,21,22
21600421,21,8
21600327,21,1
21600302,21,25
21600285,21,12
21600255,21,7
21600228,21,17
21600208,21,9
21600193,21,13
21600162,21,15
21600146,21,16
21600106,21,30
21600087,21,10
21600058,21,14
21600028,21,11
21601192,19,20
21601155,19,17
21601072,19,30
21601063,19,13
21601021,19,18
21601004,19,16
21600930,19,22
21600910,19,6
21600889,19,2
21600877,19,10
21600820,19,7
21600805,19,8
21600769,19,1
21600755,19,26
21600742,19,28
21600724,19,21
21600676,19,5
21600628,19,11
21600614,19,9
21600603,19,29
21600571,19,18
21600544,19,12
21600493,19,30
21600476,19,8
21600461,19,23
21600406,19,4
21600389,19,15
21600375,19,17
21600346,19,23
21600332,19,24
21600315,19,22
21600253,19,25
21600240,19,3
21600200,19,27
21600186,19,20
21600169,19,21
21600122,19,1
21600107,19,5
21600094,19,14
21600070,19,13
21600055,19,6
21601221,20,19
21601205,20,1
21601149,20,24
21601133,20,21
21601068,20,6
21601053,20,27
21601041,20,9
21601025,20,12
21601007,20,26
21600979,20,6
21600951,20,17
21600921,20,1
21600898,20,29
21600869,20,8
21600823,20,22
21600758,20,29
21600734,20,13
21600719,20,30
21600705,20,15
21600668,20,2
21600655,20,23
21600637,20,16
21600623,20,14
21600509,20,15
21600473,20,7
21600439,20,28
21600422,20,22
21600410,20,5
21600397,20,4
21600377,20,8
21600363,20,19
21600316,20,21
21600256,20,5
21600243,20,11
21600170,20,23
21600154,20,13
21600136,20,10
21600118,20,18
21600049,20,25
21600037,20,3
21600022,20,17
21601180,6,20
21601147,6,29
21601126,6,8
21601114,6,17
21601097,6,22
21601051,6,18
21601040,6,8
21601015,6,7
21600992,6,16
21600896,6,19
21600878,6,9
21600858,6,5
21600837,6,17
21600818,6,15
21600771,6,4
21600725,6,26
21600715,6,22
21600698,6,23
21600674,6,3
21600663,6,27
21600606,6,21
21600592,6,30
21600572,6,5
21600563,6,14
21600537,6,10
21600420,6,30
21600392,6,13
21600362,6,23
21600331,6,12
21600305,6,1
21600293,6,13
21600284,6,28
21600268,6,11
21600254,6,29
21600165,6,2
21600131,6,21
21600089,6,25
21600071,6,20
21600042,6,24
21600018,6,1
21600007,6,15
21601218,1,6
21601179,1,13
21601156,1,22
21601150,1,8
21601128,1,29
21601083,1,19
21601014,1,10
21600999,1,15
21600936,1,20
21600884,1,23
21600871,1,18
21600853,1,21
21600835,1,8
21600811,1,24
21600731,1,12
21600712,1,7
21600695,1,30
21600680,1,25
21600657,1,3
21600636,1,27
21600532,1,18
21600514,1,26
21600488,1,5
21600457,1,2
21600444,1,30
21600444,1,30
21600444,1,30
21600444,1,30
21600444,1,30
21600444,1,30
21600444,1,30
21600444,1,30
21600444,1,30
21600444,1,30
21600444,1,30
21600444,1,30
21600444,1,30
21600444,1,30
21600444,1,30
21600444,1,30
21600429,1,23
21600402,1,28
21600368,1,11
21600349,1,17
21600338,1,20
21600279,1,4
21600227,1,16
21600215,1,9
21600215,1,9
21600215,1,9
21600215,1,9
21600215,1,9
21600215,1,9
21600215,1,9
21600215,1,9
21600215,1,9
21600215,1,9
21600215,1,9
21600215,1,9
21600215,1,9
21600215,1,9
21600215,1,9
21600215,1,9
21600175,1,15
21600153,1,6
21600140,1,17
21600100,1,13
21600068,1,5
21600047,1,14
21600029,1,22
21601213,12,7
21600940,12,9
21601140,12,25
21601123,12,28
21601056,12,3
21600995,12,19
21600968,12,2
21600955,12,4
21600862,12,16
21600832,12,1
21600816,12,18
21600804,12,26
21600790,12,6
21600775,12,20
21600763,12,11
21600720,12,22
21600710,12,30
21600691,12,8
21600664,12,24
21600596,12,7
21600582,12,14
21600570,12,16
21600556,12,10
21600511,12,9
21600497,12,23
21600468,12,13
21600450,12,25
21600450,12,25
21600450,12,25
21600450,12,25
21600450,12,25
21600450,12,25
21600450,12,25
21600450,12,25
21600450,12,25
21600450,12,25
21600450,12,25
21600450,12,25
21600450,12,25
21600450,12,25
21600450,12,25
21600450,12,25
21600416,12,27
21600403,12,14
21600358,12,2
21600342,12,15
21600319,12,3
21600271,12,21
21600258,12,10
21600205,12,5
21600172,12,29
21600155,12,17
21600142,12,28
21600135,12,4
21600067,12,24
21600052,12,11
21601224,14,12
21601182,14,15
21601168,14,24
21601108,14,2
21601091,14,7
21601079,14,26
21601048,14,24
21601010,14,28
21600989,14,1
21600954,14,10
21600924,14,11
21600886,14,8
21600872,14,12
21600841,14,20
21600812,14,27
21600780,14,22
21600749,14,18
21600743,14,13
21600726,14,25
21600646,14,2
21600632,14,23
21600595,14,11
21600574,14,17
21600540,14,7
21600518,14,19
21600504,14,21
21600496,14,4
21600467,14,27
21600425,14,3
21600395,14,26
21600380,14,25
21600364,14,30
21600352,14,16
21600326,14,28
21600311,14,5
21600219,14,6
21600219,14,6
21600219,14,6
21600219,14,6
21600219,14,6
21600219,14,6
21600219,14,6
21600219,14,6
21600219,14,6
21600219,14,6
21600219,14,6
21600219,14,6
21600219,14,6
21600219,14,6
21600219,14,6
21600219,14,6
21600184,14,10
21600171,14,9
21600149,14,29
21600134,14,3
21600041,14,16
21601207,23,17
21601144,23,16
21601130,23,15
21601090,23,18
21601078,23,13
21600978,23,12
21600967,23,8
21600952,23,21
21600920,23,6
21600912,23,4
21600899,23,24
21600875,23,27
21600860,23,10
21600824,23,15
21600802,23,28
21600787,23,20
21600706,23,5
21600684,23,29
21600670,23,14
21600615,23,29
21600594,23,20
21600562,23,19
21600548,23,21
21600513,23,7
21600447,23,19
21600447,23,19
21600447,23,19
21600447,23,19
21600447,23,19
21600447,23,19
21600447,23,19
21600447,23,19
21600447,23,19
21600447,23,19
21600447,23,19
21600447,23,19
21600447,23,19
21600447,23,19
21600447,23,19
21600447,23,19
21600423,23,1
21600384,23,18
21600340,23,13
21600325,23,9
21600309,23,3
21600291,23,30
21600262,23,1
21600232,23,6
21600204,23,22
21600191,23,2
21600137,23,11
21600117,23,26
21600085,23,25
21600066,23,8
21600031,23,30
21600008,23,17
21601219,5,23
21601204,5,30
21601169,5,1
21601129,5,22
21601113,5,23
21601093,5,20
21601076,5,27
21601060,5,8
21601047,5,19
21601006,5,12
21600985,5,18
21600901,5,1
21600885,5,13
21600836,5,29
21600766,5,4
21600751,5,28
21600732,5,6
21600721,5,15
21600697,5,22
21600681,5,14
21600650,5,9
21600630,5,21
21600618,5,17
21600583,5,19
21600553,5,26
21600546,5,29
21600522,5,10
21600494,5,20
21600472,5,11
21600445,5,7
21600445,5,7
21600445,5,7
21600445,5,7
21600445,5,7
21600445,5,7
21600445,5,7
21600445,5,7
21600445,5,7
21600445,5,7
21600445,5,7
21600445,5,7
21600445,5,7
21600445,5,7
21600445,5,7
21600445,5,7
21600391,5,17
21600339,5,6
21600283,5,25
21600267,5,15
21600225,5,3
21600179,5,2
21600161,5,16
21600125,5,21
21600091,5,24
21600061,5,18
21600006,5,30
21601222,18,30
21601206,18,22
21601138,18,13
21601122,18,1
21601077,18,29
21601061,18,15
21601032,18,10
21601009,18,11
21600966,18,14
21600922,18,4
21600906,18,2
21600891,18,24
21600859,18,27
21600849,18,5
21600831,18,6
21600716,18,29
21600700,18,20
21600683,18,13
21600660,18,25
21600624,18,16
21600602,18,26
21600569,18,7
21600554,18,6
21600517,18,17
21600503,18,23
21600480,18,30
21600465,18,8
21600432,18,19
21600414,18,15
21600393,18,23
21600370,18,12
21600350,18,20
21600336,18,3
21600308,18,9
21600286,18,1
21600269,18,28
21600133,18,19
21600096,18,22
21600073,18,21
21600030,18,8
21600015,18,5
21601188,30,18
21601148,30,13
21601139,30,22
21601105,30,29
21601067,30,27
21601052,30,15
21601036,30,16
21601022,30,5
21601000,30,7
21600986,30,21
21600838,30,23
21600822,30,11
21600799,30,20
21600784,30,19
21600765,30,6
21600747,30,8
21600733,30,21
21600682,30,20
21600666,30,3
21600622,30,6
21600609,30,14
21600586,30,26
21600573,30,13
21600560,30,29
21600547,30,1
21600515,30,10
21600463,30,17
21600437,30,2
21600378,30,28
21600323,30,24
21600306,30,19
21600277,30,23
21600261,30,4
21600247,30,25
21600217,30,5
21600217,30,5
21600217,30,5
21600217,30,5
21600217,30,5
21600217,30,5
21600217,30,5
21600217,30,5
21600217,30,5
21600217,30,5
21600217,30,5
21600217,30,5
21600217,30,5
21600217,30,5
21600217,30,5
21600217,30,5
21600194,30,9
21600101,30,12
21600072,30,17
21600057,30,15
21600043,30,18
21600019,30,8
21601215,28,26
21601202,28,12
21601187,28,25
21601143,28,11
21601110,28,19
21601096,28,9
21601080,28,12
21601058,28,4
21601043,28,1
21601027,28,23
21600990,28,29
21600933,28,26
21600918,28,5
21600894,28,17
21600874,28,3
21600833,28,25
21600729,28,24
21600649,28,8
21600626,28,24
21600612,28,15
21600577,28,9
21600567,28,22
21600549,28,20
21600528,28,11
21600512,28,6
21600491,28,16
21600475,28,10
21600460,28,4
21600360,28,21
21600344,28,27
21600313,28,10
21600252,28,13
21600238,28,2
21600211,28,7
21600198,28,18
21600182,28,3
21600157,28,30
21600104,28,16
21600092,28,27
21600078,28,2
21600013,28,14
21601229,2,28
21601211,2,10
21601195,2,26
21601162,2,12
21601152,2,19
21601136,2,14
21601094,2,11
21601081,2,25
21601035,2,23
21601019,2,22
21601003,2,29
21600959,2,5
21600873,2,30
21600854,2,4
21600847,2,25
21600792,2,18
21600741,2,17
21600707,2,4
21600634,2,7
21600619,2,1
21600590,2,15
21600578,2,20
21600550,2,11
21600534,2,9
21600520,2,24
21600501,2,16
21600485,2,6
21600427,2,10
21600405,2,9
21600388,2,21
21600314,2,8
21600299,2,27
21600281,2,14
21600259,2,13
21600244,2,12
21600223,2,28
21600223,2,28
21600223,2,28
21600223,2,28
21600223,2,28
21600223,2,28
21600223,2,28
21600223,2,28
21600223,2,28
21600223,2,28
21600223,2,28
21600223,2,28
21600223,2,28
21600223,2,28
21600223,2,28
21600223,2,28
21600143,2,27
21600116,2,16
21600099,2,26
21600069,2,7
21601230,9,26
21601209,9,3
21601194,9,10
21601178,9,12
21601141,9,27
21601125,9,14
21601109,9,24
21601086,9,12
21601071,9,21
21601057,9,23
21600983,9,19
21600963,9,29
21600926,9,30
21600908,9,7
21600908,9,7
21600908,9,7
21600908,9,7
21600830,9,13
21600798,9,5
21600754,9,16
21600728,9,17
21600718,9,2
21600703,9,11
21600689,9,28
21600598,9,22
21600585,9,1
21600559,9,15
21600542,9,28
21600484,9,25
21600469,9,6
21600454,9,3
21600454,9,3
21600454,9,3
21600454,9,3
21600454,9,3
21600454,9,3
21600454,9,3
21600454,9,3
21600454,9,3
21600454,9,3
21600454,9,3
21600454,9,3
21600454,9,3
21600454,9,3
21600454,9,3
21600454,9,3
21600436,9,16
21600373,9,7
21600298,9,20
21600275,9,8
21600251,9,14
21600237,9,26
21600156,9,18
21600144,9,24
21600128,9,25
21600103,9,27
21600054,9,2
21600017,9,4
21601158,26,24
21601146,26,18
21601132,26,25
21601117,26,16
21601054,26,11
21601039,26,12
21601024,26,14
21601002,26,9
21600953,26,6
21600917,26,3
21600900,26,15
21600852,26,14
21600789,26,10
21600774,26,27
21600714,26,19
21600701,26,3
21600686,26,7
21600671,26,1
21600645,26,30
21600631,26,22
21600539,26,13
21600495,26,21
21600481,26,4
21600466,26,16
21600449,26,20
21600449,26,20
21600449,26,20
21600449,26,20
21600449,26,20
21600449,26,20
21600449,26,20
21600449,26,20
21600449,26,20
21600449,26,20
21600449,26,20
21600449,26,20
21600449,26,20
21600449,26,20
21600449,26,20
21600449,26,20
21600433,26,7
21600385,26,8
21600371,26,2
21600334,26,29
21600310,26,11
21600287,26,4
21600263,26,28
21600222,26,12
21600222,26,12
21600222,26,12
21600222,26,12
21600222,26,12
21600222,26,12
21600222,26,12
21600222,26,12
21600222,26,12
21600222,26,12
21600222,26,12
21600222,26,12
21600222,26,12
21600222,26,12
21600222,26,12
21600222,26,12
21600185,26,17
21600177,26,9
21600148,26,5
21600129,26,28
21600075,26,27
21600051,26,23
21600025,26,2
21600010,26,24
21601223,11,16
21601201,11,15
21601181,11,21
21601167,11,7
21601131,11,16
21601116,11,8
21601033,11,3
21600993,11,23
21600981,11,13
21600961,11,4
21600939,11,30
21600892,11,27
21600840,11,26
21600803,11,2
21600788,11,27
21600777,11,3
21600685,11,6
21600656,11,14
21600644,11,25
21600611,11,18
21600564,11,10
21600487,11,7
21600448,11,14
21600448,11,14
21600448,11,14
21600448,11,14
21600448,11,14
21600448,11,14
21600448,11,14
21600448,11,14
21600448,11,14
21600448,11,14
21600448,11,14
21600448,11,14
21600448,11,14
21600448,11,14
21600448,11,14
21600448,11,14
21600424,11,5
21600407,11,10
21600394,11,25
21600379,11,1
21600351,11,2
21600333,11,9
21600318,11,29
21600295,11,28
21600278,11,22
21600257,11,17
21600233,11,20
21600190,11,12
21600102,11,24
21600088,11,9
21600074,11,4
21600060,11,26
21600039,11,19
21600009,11,12
21601214,16,24
21601183,16,3
21601100,16,7
21601084,16,6
21601069,16,4
21601055,16,2
21600982,16,27
21600971,16,30
21600947,16,28
21600932,16,7
21600914,16,11
21600887,16,20
21600870,16,26
21600826,16,5
21600814,16,22
21600797,16,10
21600781,16,9
21600736,16,29
21600722,16,1
21600688,16,21
21600662,16,28
21600648,16,10
21600608,16,12
21600557,16,13
21600541,16,27
21600524,16,19
21600474,16,14
21600411,16,25
21600381,16,15
21600365,16,24
21600343,16,8
21600328,16,25
21600312,16,17
21600296,16,18
21600272,16,3
21600250,16,26
21600220,16,4
21600220,16,4
21600220,16,4
21600220,16,4
21600220,16,4
21600220,16,4
21600220,16,4
21600220,16,4
21600220,16,4
21600220,16,4
21600220,16,4
21600220,16,4
21600220,16,4
21600220,16,4
21600220,16,4
21600220,16,4
21600180,16,11
21600090,16,23
21600076,16,9
21600023,16,14
21601225,7,24
21601159,7,23
21601142,7,17
21601135,7,3
21601062,7,29
21601049,7,2
21601028,7,25
21600973,7,10
21600962,7,3
21600946,7,9
21600893,7,10
21600880,7,26
21600861,7,28
21600845,7,21
21600813,7,2
21600796,7,1
21600767,7,9
21600750,7,11
21600740,7,18
21600690,7,16
21600581,7,11
21600555,7,24
21600507,7,4
21600459,7,12
21600415,7,13
21600399,7,27
21600357,7,5
21600341,7,14
21600301,7,26
21600270,7,19
21600242,7,15
21600195,7,8
21600178,7,30
21600164,7,14
21600141,7,22
21600126,7,4
21600112,7,6
21600097,7,20
21600079,7,12
21600040,7,28
21600021,7,27
21601198,24,7
21601184,24,26
21601095,24,26
21601064,24,1
21601034,24,14
21601018,24,4
21600998,24,28
21600970,24,5
21600958,24,19
21600943,24,25
21600923,24,17
21600876,24,11
21600864,24,30
21600842,24,12
21600827,24,2
21600776,24,16
21600752,24,23
21600737,24,11
21600692,24,27
21600678,24,10
21600658,24,4
21600617,24,22
21600589,24,8
21600543,24,3
21600526,24,25
21600500,24,29
21600483,24,12
21600451,24,13
21600451,24,13
21600451,24,13
21600451,24,13
21600451,24,13
21600451,24,13
21600451,24,13
21600451,24,13
21600451,24,13
21600451,24,13
21600451,24,13
21600451,24,13
21600451,24,13
21600451,24,13
21600451,24,13
21600451,24,13
21600417,24,16
21600404,24,21
21600386,24,9
21600290,24,14
21600273,24,20
21600235,24,7
21600210,24,18
21600197,24,10
21600181,24,6
21600166,24,27
21600138,24,15
21600119,24,2
21600033,24,9
21601217,22,15
21601190,22,8
21601174,22,30
21601112,22,7
21601074,22,15
21601059,22,17
21601045,22,29
21600977,22,1
21600949,22,18
21600935,22,21
21600911,22,20
21600895,22,21
21600867,22,13
21600850,22,9
21600834,22,3
21600795,22,29
21600746,22,6
21600730,22,8
21600677,22,18
21600661,22,2
21600643,22,23
21600545,22,14
21600530,22,13
21600477,22,17
21600462,22,11
21600443,22,28
21600443,22,28
21600443,22,28
21600443,22,28
21600443,22,28
21600443,22,28
21600443,22,28
21600443,22,28
21600443,22,28
21600443,22,28
21600443,22,28
21600443,22,28
21600443,22,28
21600443,22,28
21600443,22,28
21600443,22,28
21600409,22,6
21600390,22,30
21600376,22,4
21600347,22,24
21600322,22,5
21600248,22,23
21600226,22,19
21600214,22,27
21600214,22,27
21600214,22,27
21600214,22,27
21600214,22,27
21600214,22,27
21600214,22,27
21600214,22,27
21600214,22,27
21600214,22,27
21600214,22,27
21600214,22,27
21600214,22,27
21600214,22,27
21600214,22,27
21600214,22,27
21600187,22,16
21600159,22,26
21600124,22,10
21600109,22,12
21600081,22,19
21600065,22,25
21600004,22,20
21601208,15,19
21601166,15,6
21601121,15,30
21601107,15,20
21601038,15,27
21601023,15,6
21601008,15,10
21600975,15,21
21600960,15,1
21600938,15,18
21600890,15,9
21600879,15,5
21600851,15,17
21600839,15,16
21600801,15,3
21600786,15,28
21600773,15,29
21600748,15,12
21600735,15,26
21600669,15,25
21600651,15,19
21600633,15,13
21600538,15,17
21600523,15,8
21600479,15,23
21600464,15,1
21600446,15,2
21600446,15,2
21600446,15,2
21600446,15,2
21600446,15,2
21600446,15,2
21600446,15,2
21600446,15,2
21600446,15,2
21600446,15,2
21600446,15,2
21600446,15,2
21600446,15,2
21600446,15,2
21600446,15,2
21600446,15,2
21600431,15,11
21600400,15,8
21600356,15,29
21600317,15,18
21600300,15,22
21600230,15,4
21600218,15,20
21600218,15,20
21600218,15,20
21600218,15,20
21600218,15,20
21600218,15,20
21600218,15,20
21600218,15,20
21600218,15,20
21600218,15,20
21600218,15,20
21600218,15,20
21600218,15,20
21600218,15,20
21600218,15,20
21600218,15,20
21600203,15,14
21600188,15,5
21600147,15,7
21600082,15,24
21600050,15,21
21600038,15,23
21600020,15,22
21601227,10,3
21601185,10,12
21601164,10,9
21601134,10,19
21601102,10,26
21601066,10,21
21600996,10,4
21600944,10,26
21600915,10,30
21600903,10,12
21600843,10,9
21600828,10,4
21600815,10,5
21600760,10,17
21600738,10,23
21600708,10,11
21600693,10,28
21600673,10,7
21600659,10,8
21600604,10,22
21600600,10,15
21600576,10,1
21600506,10,27
21600489,10,29
21600452,10,6
21600452,10,6
21600452,10,6
21600452,10,6
21600452,10,6
21600452,10,6
21600452,10,6
21600452,10,6
21600452,10,6
21600452,10,6
21600452,10,6
21600452,10,6
21600452,10,6
21600452,10,6
21600452,10,6
21600452,10,6
21600434,10,25
21600398,10,16
21600382,10,7
21600354,10,25
21600335,10,2
21600320,10,27
21600297,10,24
21600280,10,20
21600265,10,14
21600231,10,13
21600221,10,24
21600221,10,24
21600221,10,24
21600221,10,24
21600221,10,24
21600221,10,24
21600221,10,24
21600221,10,24
21600221,10,24
21600221,10,24
21600221,10,24
21600221,10,24
21600221,10,24
21600221,10,24
21600221,10,24
21600221,10,24
21600173,10,18
21600151,10,11
21600077,10,3
21600062,10,16
21600024,10,28
21601193,3,4
21601170,3,28
21601161,3,11
21601151,3,10
21601118,3,2
21601099,3,1
21601085,3,21
21601070,3,11
21601042,3,25
21601011,3,9
21600994,3,13
21600980,3,2
21600957,3,25
21600942,3,14
21600925,3,12
21600902,3,8
21600762,3,24
21600744,3,29
21600727,3,7
21600717,3,16
21600639,3,24
21600625,3,12
21600588,3,28
21600575,3,23
21600558,3,17
21600525,3,6
21600499,3,9
21600482,3,27
21600458,3,18
21600412,3,26
21600383,3,5
21600353,3,30
21600289,3,19
21600264,3,22
21600206,3,16
21600150,3,20
21600127,3,15
21600114,3,14
21600086,3,4
21600053,3,10
21600032,3,26
21601189,17,5
21601165,17,20
21601127,17,24
21601103,17,23
21601087,17,27
21601073,17,1
21601044,17,13
21601030,17,19
21600991,17,18
21600976,17,26
21600965,17,22
21600941,17,8
21600821,17,29
21600808,17,4
21600794,17,14
21600779,17,30
21600704,17,25
21600687,17,2
21600665,17,19
21600652,17,30
21600642,17,6
21600629,17,9
21600529,17,7
21600505,17,1
21600486,17,20
21600442,17,18
21600442,17,18
21600442,17,18
21600442,17,18
21600442,17,18
21600442,17,18
21600442,17,18
21600442,17,18
21600442,17,18
21600442,17,18
21600442,17,18
21600442,17,18
21600442,17,18
21600442,17,18
21600442,17,18
21600442,17,18
21600419,17,28
21600337,17,22
21600321,17,15
21600292,17,12
21600276,17,16
21600260,17,15
21600241,17,21
21600213,17,3
21600213,17,3
21600213,17,3
21600213,17,3
21600213,17,3
21600213,17,3
21600213,17,3
21600213,17,3
21600213,17,3
21600213,17,3
21600213,17,3
21600213,17,3
21600213,17,3
21600213,17,3
21600213,17,3
21600213,17,3
21600201,17,11
21600174,17,13
21600123,17,6
21600108,17,10
21600095,17,8
21600056,17,29
21600027,17,5
21601199,27,16
21601186,27,7
21601171,27,2
21601153,27,14
21601124,27,4
21601026,27,22
21601012,27,25
21600988,27,9
21600964,27,28
21600948,27,19
21600929,27,5
21600916,27,7
21600907,27,17
21600844,27,28
21600829,27,26
21600807,27,18
21600761,27,23
21600739,27,4
21600723,27,11
21600709,27,24
21600679,27,12
21600620,27,10
21600605,27,3
21600591,27,16
21600565,27,1
21600527,27,20
21600490,27,6
21600453,27,29
21600453,27,29
21600453,27,29
21600453,27,29
21600453,27,29
21600453,27,29
21600453,27,29
21600453,27,29
21600453,27,29
21600453,27,29
21600453,27,29
21600453,27,29
21600453,27,29
21600453,27,29
21600453,27,29
21600453,27,29
21600435,27,14
21600387,27,3
21600372,27,21
21600359,27,26
21600329,27,8
21600274,27,13
21600246,27,24
21600236,27,12
21600139,27,30
21600113,27,15
21600063,27,9
21600036,27,2
21600012,27,25
21501210,14,18
21501187,14,6
21501161,14,3
21501134,14,28
21501119,14,1
21501104,14,27
21501019,14,17
21500994,14,4
21500969,14,13
21500947,14,8
21500876,14,29
21500860,14,3
21500843,14,5
21500817,14,15
21500758,14,16
21500743,14,26
21500728,14,10
21500704,14,28
21500690,14,22
21500673,14,21
21500608,14,27
21500591,14,19
21500555,14,9
21500518,14,5
21500503,14,7
21500489,14,25
21500467,14,30
21500452,14,6
21500417,14,17
21500395,14,26
21500380,14,11
21500341,14,2
21500327,14,24
21500297,14,20
21500279,14,23
21500259,14,1
21500243,14,11
21500208,14,2
21500173,14,12
21500091,14,7
21500068,14,25
21501228,27,14
21501172,27,6
21501153,27,15
21501153,27,15
21501153,27,15
21501153,27,15
21501153,27,15
21501153,27,15
21501153,27,15
21501153,27,15
21501153,27,15
21501153,27,15
21501153,27,15
21501153,27,15
21501153,27,15
21501153,27,15
21501153,27,15
21501153,27,15
21501121,27,9
21501096,27,13
21501081,27,26
21501055,27,7
21501027,27,17
21501002,27,19
21500987,27,24
21500962,27,4
21500949,27,23
21500931,27,1
21500921,27,8
21500896,27,29
21500868,27,7
21500818,27,3
21500734,27,28
21500720,27,22
21500697,27,10
21500683,27,18
21500653,27,3
21500638,27,19
21500614,27,5
21500576,27,11
21500565,27,14
21500549,27,2
21500524,27,1
21500510,27,17
21500494,27,30
21500440,27,6
21500435,27,2
21500435,27,2
21500435,27,2
21500435,27,2
21500435,27,2
21500435,27,2
21500435,27,2
21500435,27,2
21500435,27,2
21500435,27,2
21500435,27,2
21500435,27,2
21500435,27,2
21500435,27,2
21500435,27,2
21500435,27,2
21500385,27,5
21500370,27,16
21500253,27,20
21500201,27,25
21500188,27,12
21500151,27,21
21500059,27,26
21500045,27,18
21500017,27,28
21501221,13,8
21501194,13,22
21501167,13,29
21501073,13,28
21501056,13,8
21501032,13,24
21501006,13,10
21500989,13,21
21500924,13,20
21500885,13,30
21500877,13,4
21500841,13,11
21500806,13,21
21500654,13,14
21500753,13,30
21500739,13,1
21500693,13,26
21500668,13,15
21500630,13,9
21500617,13,25
21500604,13,15
21500578,13,16
21500540,13,12
21500527,13,4
21500508,13,9
21500490,13,23
21500461,13,6
21500427,13,7
21500427,13,7
21500427,13,7
21500427,13,7
21500427,13,7
21500427,13,7
21500427,13,7
21500427,13,7
21500427,13,7
21500427,13,7
21500427,13,7
21500427,13,7
21500427,13,7
21500427,13,7
21500427,13,7
21500427,13,7
21500410,13,19
21500399,13,22
21500321,13,5
21500302,13,18
21500284,13,17
21500269,13,27
21500239,13,12
21500209,13,20
21500158,13,16
21500139,13,23
21500107,13,2
21500061,13,3
21500034,13,24
21501188,8,15
21501173,8,12
21501157,8,17
21501131,8,4
21501076,8,16
21501048,8,13
21501029,8,5
21501015,8,26
21500984,8,20
21500974,8,7
21500878,8,22
21500865,8,10
21500836,8,1
21500819,8,16
21500808,8,9
21500780,8,23
