CURRENT_GAME_ID,GAME_DATE_EST,TEAM_NAME_AWAY,TEAM_NAME_HOME,WIN_HOME,NET_RTG_HOME,NET_RTG_AWAY,WIN_PERCENTAGE_A,WIN_PERCENTAGE_B,DAYS_SINCE_LAST_GAME_A,DAYS_SINCE_LAST_GAME_B
21601168,2017-04-05,Nuggets,Rockets,1,0.02455093501069409,0.011195796853811158,0.10222777188140408,0.09794909514589056,-0.0047627360852525585,-0.014474892465323089
21601169,2017-04-05,Cavaliers,Celtics,0,0.059717725828270014,0.2205161999853107,0.16889443854807074,0.03128242847922391,-0.0047627360852525585,-0.014474892465323089
21601165,2017-04-05,Heat,Hornets,0,0.10589988169342707,0.02525762758650615,0.03556110521473743,0.09794909514589056,-0.014812987341533966,-0.004373882364312988
21601167,2017-04-05,Thunder,Grizzlies,0,-0.08690921792972642,-0.0007131415985414374,-0.09777222811859587,0.09794909514589056,-0.014812987341533966,-0.014474892465323089
21601171,2017-04-05,Warriors,Suns,0,-0.10483412095334547,0.030377344147685382,-0.43110556145192924,0.29794909514589063,-0.0047627360852525585,-0.014474892465323089
21601161,2017-04-04,Grizzlies,Spurs,1,-0.023519765090604935,-0.0964956230110897,0.2355611052147374,-0.10205090485410939,-0.009787861713393261,-0.009424387414818039
21601157,2017-04-04,Raptors,Pacers,1,0.06935430834718759,0.040801488252642265,-0.16443889478526258,0.16461576181255722,-0.009787861713393261,-0.009424387414818039
21601155,2017-04-04,Hornets,Wizards,1,0.08089577948862088,-0.0561406698181876,0.03556110521473743,0.09794909514589056,-0.009787861713393261,-0.009424387414818039
21601160,2017-04-04,Bulls,Knicks,1,0.07589267264935533,0.20678607775196062,-0.23110556145192923,-0.03538423818744274,-0.009787861713393261,-0.009424387414818039
21601156,2017-04-04,Magic,Cavaliers,1,0.10701004201229543,-0.060964465184836704,-0.03110556145192922,-0.23538423818744275,-0.009787861713393261,-0.004373882364312988
21601162,2017-04-04,Timberwolves,Warriors,1,0.2332673176443546,0.006327967602529314,0.30222777188140415,-0.10205090485410939,-0.009787861713393261,-0.014474892465323089
21601158,2017-04-04,Nuggets,Pelicans,0,-0.05487617604701297,0.07882904852827234,0.10222777188140408,0.03128242847922391,-0.009787861713393261,-0.009424387414818039
21601159,2017-04-04,Bucks,Thunder,1,-0.13269822088129418,0.01663409869685224,0.03556110521473743,0.23128242847922387,-0.009787861713393261,-0.009424387414818039
21601154,2017-04-04,Nets,76ers,0,-0.10621305877581334,0.01810045630000506,-0.16443889478526258,-0.03538423818744274,-0.009787861713393261,-0.009424387414818039
21601164,2017-04-04,Trail Blazers,Jazz,1,-0.0011168007336638736,0.1370844099221572,0.10222777188140408,0.23128242847922387,-0.009787861713393261,-0.014474892465323089
21601163,2017-04-04,Mavericks,Kings,1,-0.2297365892990394,-0.11171721259780214,-0.16443889478526258,-0.03538423818744274,-0.0047627360852525585,-0.009424387414818039
21600940,2017-04-03,Trail Blazers,Timberwolves,1,0.042469807314527076,0.1390302727729662,-0.09777222811859587,0.29794909514589063,-0.009787861713393261,-0.009424387414818039
21601143,2017-04-02,Grizzlies,Lakers,1,-0.15131111658031804,-0.1420716661931403,-0.3644388947852626,-0.10205090485410939,-0.014812987341533966,-0.009424387414818039
21601151,2017-04-02,Jazz,Spurs,1,0.1943503080740112,0.3404014944887103,0.2355611052147374,0.16461576181255722,-0.009787861713393261,-0.009424387414818039
21601145,2017-04-02,Celtics,Knicks,0,0.017945499607159934,0.03200739337831201,-0.23110556145192923,0.16461576181255722,-0.009787861713393261,-0.009424387414818039
21601150,2017-04-02,Pacers,Cavaliers,1,0.10917300801392495,0.019783119058724315,-0.09777222811859587,-0.10205090485410939,-0.009787861713393261,-0.009424387414818039
