,CURRENT_GAME_ID,DAYS_SINCE_LAST_GAME_A,DAYS_SINCE_LAST_GAME_B
2481,21600544,3.0,3.0
2482,21600546,3.0,3.0
2483,21600550,2.0,2.0
2484,21600548,2.0,4.0
2485,21600545,2.0,1.0
2486,21600547,1.0,2.0
2487,21600551,2.0,2.0
2488,21600536,2.0,3.0
2489,21600538,2.0,1.0
2490,21600540,3.0,1.0
2491,21600541,2.0,2.0
2492,21600537,2.0,2.0
2493,21600542,1.0,2.0
2494,21600543,2.0,2.0
2495,21600539,3.0,1.0
2496,21600533,2.0,1.0
2497,21600531,2.0,2.0
2498,21600532,2.0,2.0
2499,21600534,2.0,3.0
2500,21600529,2.0,2.0
2501,21600530,2.0,3.0
2502,21600535,1.0,1.0
2503,21600528,2.0,3.0
2504,21600525,2.0,2.0
2505,21600523,2.0,2.0
2506,21600524,4.0,1.0
2507,21600522,4.0,1.0
2508,21600526,1.0,3.0
2509,21600521,4.0,2.0
2510,21600527,1.0,2.0
2511,21600519,2.0,2.0
2512,21600516,2.0,1.0
2513,21600514,2.0,3.0
2514,21600518,2.0,3.0
2515,21600517,2.0,2.0
2516,21600520,3.0,3.0
2517,21600513,2.0,2.0
2518,21600515,3.0,2.0
2519,21600512,3.0,3.0
2520,21600510,2.0,4.0
2521,21600511,2.0,2.0
2522,21600508,2.0,2.0
2523,21600509,2.0,2.0
2524,21600504,1.0,1.0
2525,21600503,1.0,1.0
2526,21600505,2.0,2.0
2527,21600507,2.0,1.0
2528,21600506,2.0,2.0
2529,21600502,3.0,2.0
2530,21600499,2.0,2.0
2531,21600492,2.0,2.0
2532,21600493,2.0,2.0
2533,21600497,2.0,2.0
2534,21600498,2.0,2.0
2535,21600496,3.0,2.0
2536,21600494,1.0,1.0
2537,21600501,2.0,1.0
2538,21600500,2.0,1.0
2539,21600495,2.0,2.0
2540,21600491,2.0,2.0
2541,21600488,3.0,2.0
2542,21600486,1.0,2.0
2543,21600487,2.0,2.0
2544,21600490,1.0,1.0
2545,21600489,2.0,3.0
2546,21600482,3.0,2.0
2547,21600476,2.0,2.0
2548,21600478,2.0,3.0
2549,21600479,2.0,2.0
2550,21600480,2.0,2.0
2551,21600485,3.0,2.0
2552,21600484,2.0,2.0
2553,21600483,2.0,2.0
2554,21600481,2.0,2.0
2555,21600477,2.0,2.0
2556,21600475,2.0,4.0
2557,21600473,4.0,2.0
2558,21600474,1.0,1.0
2559,21600472,2.0,1.0
2560,21600470,1.0,3.0
2561,21600461,3.0,3.0
2562,21600468,1.0,3.0
2563,21600464,3.0,1.0
2564,21600467,3.0,3.0
2565,21600465,1.0,4.0
2566,21600469,3.0,3.0
2567,21600466,3.0,3.0
2568,21600462,3.0,3.0
2569,21600463,3.0,3.0
2570,21600471,3.0,3.0
2571,21600460,2.0,2.0
2572,21600458,2.0,2.0
2573,21600456,3.0,2.0
2574,21600457,2.0,2.0
2575,21600459,2.0,2.0
2576,21600455,1.0,2.0
2592,21600450,2.0,2.0
2608,21600446,2.0,1.0
2624,21600444,2.0,1.0
2640,21600445,1.0,2.0
2656,21600442,3.0,2.0
2672,21600454,2.0,1.0
2688,21600451,3.0,2.0
2704,21600448,2.0,2.0
2720,21600447,2.0,2.0
2736,21600449,2.0,1.0
2752,21600443,1.0,1.0
2768,21600453,2.0,3.0
2784,21600452,2.0,3.0
2800,21600441,2.0,2.0
2801,21600440,2.0,2.0
2802,21600438,2.0,2.0
2803,21600439,2.0,2.0
2804,21600437,2.0,2.0
2805,21600430,2.0,2.0
2806,21600429,1.0,5.0
2807,21600431,2.0,1.0
2808,21600432,2.0,2.0
2809,21600436,1.0,2.0
2810,21600433,1.0,2.0
2811,21600435,2.0,1.0
2812,21600434,1.0,1.0
2813,21600426,2.0,1.0
2814,21600421,3.0,1.0
2815,21600422,2.0,2.0
2816,21600425,3.0,2.0
2817,21600427,3.0,2.0
2818,21600420,2.0,2.0
2819,21600419,3.0,3.0
2820,21600424,2.0,2.0
2821,21600423,4.0,3.0
2822,21600418,2.0,2.0
2823,21600428,2.0,3.0
2824,21600413,2.0,1.0
2825,21600416,2.0,2.0
2826,21600414,3.0,2.0
2827,21600417,2.0,1.0
2828,21600415,2.0,2.0
2829,21600412,3.0,2.0
2830,21600406,2.0,2.0
2831,21600410,2.0,2.0
2832,21600411,2.0,2.0
2833,21600407,2.0,2.0
2834,21600409,2.0,2.0
2835,21600408,2.0,2.0
2836,21600403,4.0,1.0
2837,21600401,1.0,1.0
2838,21600400,1.0,2.0
2839,21600402,3.0,1.0
2840,21600405,2.0,2.0
2841,21600404,2.0,2.0
2842,21600399,3.0,2.0
2843,21600389,2.0,2.0
2844,21600397,2.0,2.0
2845,21600395,2.0,1.0
2846,21600393,1.0,4.0
2847,21600391,2.0,2.0
2848,21600392,2.0,3.0
2849,21600394,2.0,2.0
2850,21600390,2.0,2.0
2851,21600396,2.0,2.0
2852,21600398,2.0,2.0
2853,21600388,2.0,2.0
2854,21600386,3.0,2.0
2855,21600384,3.0,2.0
2856,21600385,2.0,1.0
2857,21600387,2.0,1.0
2858,21600383,4.0,3.0
2859,21600375,2.0,2.0
2860,21600377,2.0,2.0
2861,21600380,2.0,2.0
2862,21600381,2.0,3.0
2863,21600379,1.0,4.0
2864,21600374,3.0,2.0
2865,21600376,1.0,2.0
2866,21600378,2.0,2.0
2867,21600382,4.0,1.0
2868,21600369,4.0,3.0
2869,21600368,3.0,3.0
2870,21600370,3.0,2.0
2871,21600373,1.0,2.0
2872,21600371,2.0,2.0
2873,21600372,2.0,2.0
2874,21600366,2.0,2.0
2875,21600361,2.0,2.0
2876,21600363,2.0,2.0
2877,21600364,2.0,2.0
2878,21600365,2.0,2.0
2879,21600362,3.0,2.0
2880,21600367,2.0,1.0
2881,21600360,2.0,2.0
2882,21600358,2.0,1.0
2883,21600356,2.0,3.0
2884,21600357,2.0,2.0
2885,21600359,2.0,1.0
2886,21600355,3.0,2.0
2887,21600353,2.0,3.0
2888,21600348,1.0,2.0
2889,21600346,2.0,1.0
2890,21600349,1.0,1.0
2891,21600352,1.0,1.0
2892,21600350,2.0,1.0
2893,21600351,2.0,2.0
2894,21600347,1.0,2.0
2895,21600354,2.0,1.0
2896,21600344,2.0,2.0
2897,21600342,1.0,2.0
2898,21600338,2.0,2.0
2899,21600343,2.0,2.0
2900,21600339,2.0,1.0
2901,21600337,2.0,2.0
2902,21600340,2.0,2.0
2903,21600341,4.0,2.0
2904,21600345,2.0,2.0
2905,21600332,2.0,1.0
2906,21600336,2.0,2.0
2907,21600331,3.0,2.0
2908,21600333,2.0,1.0
2909,21600334,3.0,2.0
2910,21600335,2.0,1.0
2911,21600330,3.0,2.0
2912,21600327,1.0,2.0
2913,21600324,2.0,1.0
2914,21600326,2.0,2.0
2915,21600328,2.0,3.0
2916,21600321,2.0,1.0
2917,21600325,2.0,2.0
2918,21600322,1.0,2.0
2919,21600323,2.0,2.0
2920,21600329,1.0,2.0
2921,21600315,1.0,2.0
2922,21600319,3.0,1.0
2923,21600317,2.0,1.0
2924,21600316,3.0,2.0
2925,21600318,1.0,1.0
2926,21600320,1.0,3.0
2927,21600313,2.0,2.0
2928,21600307,2.0,1.0
2929,21600311,3.0,2.0
2930,21600312,2.0,2.0
2931,21600308,2.0,2.0
2932,21600314,2.0,1.0
2933,21600305,2.0,3.0
2934,21600309,2.0,3.0
2935,21600310,1.0,2.0
2936,21600304,2.0,2.0
2937,21600306,2.0,3.0
2938,21600303,2.0,4.0
2939,21600302,2.0,2.0
2940,21600300,2.0,2.0
2941,21600301,4.0,2.0
2942,21600296,2.0,1.0
2943,21600299,2.0,3.0
2944,21600293,1.0,1.0
2945,21600292,2.0,1.0
2946,21600298,3.0,2.0
2947,21600291,2.0,4.0
2948,21600295,2.0,1.0
2949,21600294,1.0,1.0
2950,21600297,2.0,1.0
2951,21600289,2.0,2.0
2952,21600285,2.0,4.0
2953,21600288,2.0,2.0
2954,21600286,2.0,1.0
2955,21600283,2.0,4.0
2956,21600284,2.0,2.0
2957,21600290,2.0,1.0
2958,21600287,3.0,1.0
2959,21600282,4.0,1.0
2960,21600279,2.0,2.0
2961,21600281,3.0,2.0
2962,21600276,2.0,1.0
2963,21600278,1.0,2.0
2964,21600277,2.0,2.0
2965,21600280,2.0,1.0
2966,21600271,2.0,2.0
2967,21600272,3.0,1.0
2968,21600269,5.0,1.0
2969,21600267,2.0,1.0
2970,21600268,2.0,2.0
2971,21600275,3.0,3.0
2972,21600273,3.0,2.0
2973,21600270,2.0,2.0
2974,21600274,3.0,2.0
2975,21600264,3.0,2.0
2976,21600260,1.0,3.0
2977,21600262,2.0,2.0
2978,21600263,2.0,2.0
2979,21600261,2.0,2.0
2980,21600265,1.0,2.0
2981,21600253,2.0,1.0
2982,21600258,2.0,3.0
2983,21600255,2.0,2.0
2984,21600256,2.0,3.0
2985,21600259,2.0,1.0
2986,21600254,3.0,1.0
2987,21600257,2.0,2.0
2988,21600252,2.0,2.0
2989,21600249,2.0,2.0
2990,21600250,2.0,2.0
2991,21600251,2.0,2.0
2992,21600245,2.0,2.0
2993,21600248,2.0,2.0
2994,21600247,2.0,2.0
2995,21600246,2.0,2.0
2996,21600240,1.0,1.0
2997,21600243,1.0,3.0
2998,21600244,1.0,1.0
2999,21600241,1.0,4.0
3000,21600242,1.0,1.0
3001,21600238,2.0,2.0
3002,21600234,2.0,2.0
3003,21600228,3.0,2.0
3004,21600227,2.0,2.0
3005,21600230,2.0,2.0
3006,21600225,2.0,2.0
3007,21600237,2.0,2.0
3008,21600233,2.0,2.0
3009,21600235,2.0,2.0
3010,21600232,4.0,2.0
3011,21600226,2.0,4.0
3012,21600229,2.0,3.0
3013,21600236,2.0,2.0
3014,21600231,2.0,2.0
3015,21600239,2.0,2.0
3016,21600216,2.0,1.0
3032,21600215,5.0,1.0
3048,21600218,2.0,2.0
3064,21600219,2.0,2.0
3080,21600220,2.0,2.0
3096,21600223,2.0,1.0
3112,21600213,2.0,2.0
3128,21600222,1.0,2.0
3144,21600214,2.0,2.0
3160,21600212,2.0,2.0
3176,21600217,3.0,2.0
3192,21600221,3.0,1.0
3208,21600224,3.0,1.0
3224,21600211,2.0,2.0
3225,21600208,2.0,2.0
3226,21600209,2.0,3.0
3227,21600210,2.0,2.0
3228,21600207,2.0,1.0
3229,21600206,3.0,2.0
3230,21600202,1.0,2.0
3231,21600200,2.0,2.0
3232,21600205,2.0,2.0
3233,21600203,2.0,2.0
3234,21600201,2.0,2.0
3235,21600204,2.0,2.0
3236,21600199,2.0,2.0
3237,21600198,2.0,1.0
3238,21600193,3.0,2.0
3239,21600197,2.0,1.0
3240,21600195,2.0,2.0
3241,21600194,2.0,2.0
3242,21600196,2.0,2.0
3243,21600192,1.0,2.0
3244,21600186,2.0,2.0
3245,21600188,1.0,1.0
3246,21600184,2.0,2.0
3247,21600190,1.0,2.0
3248,21600191,2.0,1.0
3249,21600185,1.0,1.0
3250,21600189,2.0,1.0
3251,21600187,3.0,1.0
3252,21600182,3.0,2.0
3253,21600176,2.0,2.0
3254,21600175,2.0,2.0
3255,21600180,2.0,2.0
3256,21600179,2.0,2.0
3257,21600174,3.0,2.0
3258,21600181,2.0,2.0
3259,21600177,2.0,1.0
3260,21600178,2.0,3.0
3261,21600183,2.0,2.0
3262,21600169,1.0,1.0
3263,21600172,2.0,1.0
3264,21600170,2.0,1.0
3265,21600171,1.0,2.0
3266,21600173,3.0,2.0
3267,21600167,2.0,2.0
3268,21600160,2.0,1.0
3269,21600162,2.0,2.0
3270,21600163,1.0,4.0
3271,21600161,2.0,2.0
3272,21600165,1.0,3.0
3273,21600166,3.0,3.0
3274,21600164,2.0,2.0
3275,21600159,2.0,2.0
3276,21600158,2.0,4.0
3277,21600168,5.0,2.0
3278,21600157,2.0,1.0
3279,21600155,2.0,2.0
3280,21600153,2.0,3.0
3281,21600154,1.0,3.0
3282,21600156,2.0,3.0
3283,21600152,2.0,2.0
3284,21600150,2.0,2.0
3285,21600145,2.0,1.0
3286,21600146,2.0,5.0
3287,21600147,2.0,1.0
3288,21600149,2.0,2.0
3289,21600148,2.0,2.0
3290,21600151,2.0,2.0
3291,21600142,1.0,1.0
3292,21600140,2.0,2.0
3293,21600143,3.0,1.0
3294,21600144,2.0,1.0
3295,21600141,2.0,2.0
3296,21600130,1.0,1.0
3297,21600135,3.0,1.0
3298,21600132,3.0,1.0
3299,21600136,2.0,1.0
3300,21600134,3.0,1.0
3301,21600133,2.0,1.0
3302,21600131,1.0,1.0
3303,21600138,2.0,1.0
3304,21600137,2.0,4.0
3305,21600129,2.0,2.0
3306,21600139,3.0,3.0
3307,21600127,2.0,2.0
3308,21600125,2.0,2.0
3309,21600128,2.0,1.0
3310,21600123,2.0,2.0
3311,21600126,2.0,2.0
3312,21600124,2.0,2.0
3313,21600121,2.0,4.0
3314,21600122,2.0,3.0
3315,21600118,3.0,1.0
3316,21600119,2.0,1.0
3317,21600117,4.0,2.0
3318,21600120,2.0,2.0
3319,21600115,2.0,1.0
3320,21600114,4.0,2.0
3321,21600110,2.0,2.0
3322,21600107,2.0,3.0
3323,21600106,3.0,1.0
3324,21600111,1.0,2.0
3325,21600116,2.0,1.0
3326,21600108,2.0,2.0
3327,21600112,2.0,3.0
3328,21600109,2.0,1.0
3329,21600113,1.0,2.0
3330,21600104,2.0,2.0
3331,21600100,3.0,3.0
3332,21600103,2.0,2.0
3333,21600102,2.0,2.0
3334,21600101,4.0,3.0
3335,21600105,2.0,1.0
3336,21600098,2.0,2.0
3337,21600094,2.0,2.0
3338,21600096,2.0,2.0
3339,21600099,3.0,3.0
3340,21600095,3.0,2.0
3341,21600097,2.0,3.0
3342,21600093,2.0,1.0
3343,21600092,2.0,2.0
3344,21600087,2.0,2.0
3345,21600090,2.0,1.0
3346,21600091,3.0,1.0
3347,21600089,2.0,1.0
3348,21600088,2.0,2.0
3349,21600086,1.0,1.0
3350,21600083,2.0,1.0
3351,21600084,1.0,3.0
3352,21600082,3.0,2.0
3353,21600085,2.0,2.0
3354,21600079,2.0,2.0
3355,21600081,2.0,1.0
3356,21600080,3.0,2.0
3357,21600078,2.0,1.0
3358,21600070,2.0,2.0
3359,21600076,2.0,2.0
3360,21600073,2.0,2.0
3361,21600071,2.0,3.0
3362,21600074,2.0,2.0
3363,21600075,2.0,2.0
3364,21600072,2.0,2.0
3365,21600077,2.0,3.0
3366,21600067,2.0,3.0
3367,21600068,2.0,1.0
3368,21600069,2.0,1.0
3369,21600066,2.0,2.0
3370,21600065,2.0,2.0
3371,21600064,2.0,3.0
3372,21600055,3.0,2.0
3373,21600058,1.0,1.0
3374,21600059,2.0,1.0
3375,21600061,4.0,2.0
3376,21600056,4.0,1.0
3377,21600060,1.0,1.0
3378,21600057,2.0,1.0
3379,21600063,2.0,1.0
3380,21600062,1.0,3.0
3381,21600053,2.0,2.0
3382,21600048,3.0,2.0
3383,21600052,3.0,2.0
3384,21600050,2.0,3.0
3385,21600047,3.0,2.0
3386,21600049,2.0,1.0
3387,21600054,3.0,2.0
3388,21600051,3.0,2.0
3389,21600046,3.0,3.0
3390,21600045,1.0,1.0
3391,21600044,2.0,2.0
3392,21600042,3.0,2.0
3393,21600043,2.0,2.0
3394,21600035,3.0,2.0
3395,21600038,2.0,1.0
3396,21600037,2.0,1.0
3397,21600041,2.0,4.0
3398,21600039,1.0,3.0
3399,21600040,2.0,2.0
3400,21600036,2.0,2.0
3401,21600032,2.0,1.0
3402,21600028,200.0,3.0
3403,21600029,1.0,1.0
3404,21600030,2.0,1.0
3405,21600027,1.0,2.0
3406,21600033,3.0,2.0
3407,21600031,3.0,1.0
3408,21600026,3.0,2.0
3409,21600034,2.0,3.0
3410,21600020,2.0,2.0
3411,21600022,2.0,2.0
3412,21600023,2.0,2.0
3413,21600018,2.0,198.0
3414,21600021,2.0,2.0
3415,21600025,2.0,198.0
3416,21600019,2.0,2.0
3417,21600024,198.0,2.0
3418,21600014,197.0,199.0
3419,21600015,197.0,1.0
3420,21600017,197.0,197.0
3421,21600016,1.0,197.0
3422,21600013,196.0,196.0
3423,21600005,196.0,196.0
3424,21600006,196.0,196.0
3425,21600007,196.0,196.0
3426,21600009,196.0,196.0
3427,21600008,196.0,196.0
3428,21600010,196.0,196.0
3429,21600004,196.0,196.0
3430,21600011,196.0,197.0
3431,21600012,196.0,196.0
3432,21501228,2.0,2.0
3433,21501221,2.0,2.0
3434,21501226,2.0,2.0
3435,21501220,2.0,1.0
3436,21501224,2.0,2.0
3437,21501223,2.0,1.0
3438,21501217,2.0,1.0
3439,21501222,2.0,1.0
3440,21501227,3.0,1.0
3441,21501230,4.0,3.0
3442,21501219,2.0,2.0
3443,21501225,2.0,1.0
3444,21501218,2.0,1.0
3445,21501229,2.0,1.0
3446,21501216,2.0,3.0
3447,21501215,2.0,1.0
3448,21501212,2.0,2.0
3449,21501213,4.0,2.0
3450,21501214,2.0,2.0
3451,21501207,2.0,1.0
3452,21501203,2.0,2.0
3453,21501205,2.0,1.0
3454,21501208,2.0,2.0
3455,21501209,2.0,1.0
3456,21501204,1.0,1.0
3457,21501206,1.0,1.0
3458,21501211,2.0,2.0
3459,21501210,1.0,1.0
3460,21501196,2.0,2.0
3461,21501201,2.0,1.0
3462,21501199,2.0,2.0
3463,21501194,2.0,2.0
3464,21501202,2.0,2.0
3465,21501195,3.0,2.0
3466,21501200,2.0,4.0
3467,21501198,2.0,2.0
3468,21501197,2.0,2.0
3469,21501188,2.0,1.0
3470,21501191,2.0,3.0
3471,21501193,2.0,3.0
3472,21501192,3.0,2.0
3473,21501190,1.0,2.0
3474,21501189,1.0,2.0
3475,21501182,2.0,2.0
3476,21501185,2.0,3.0
3477,21501181,2.0,3.0
3478,21501183,1.0,2.0
3479,21501178,2.0,2.0
3480,21501186,3.0,1.0
3481,21501184,2.0,2.0
3482,21501179,2.0,1.0
3483,21501180,3.0,2.0
3484,21501187,3.0,2.0
3485,21501173,2.0,2.0
3486,21501174,2.0,2.0
3487,21501175,1.0,2.0
3488,21501176,2.0,2.0
3489,21501177,2.0,2.0
3490,21501172,1.0,3.0
3491,21501165,3.0,1.0
3492,21501167,3.0,3.0
3493,21501169,3.0,1.0
3494,21501170,3.0,3.0
3495,21501168,3.0,1.0
3496,21501171,1.0,1.0
3497,21501166,3.0,1.0
3498,21501164,2.0,2.0
3499,21501157,4.0,2.0
3500,21501155,3.0,3.0
3501,21501162,3.0,2.0
3502,21501156,3.0,2.0
3503,21501163,2.0,2.0
3504,21501160,3.0,2.0
3505,21501158,2.0,2.0
3506,21501159,2.0,2.0
3507,21501154,3.0,2.0
3508,21501161,2.0,3.0
3509,21501153,4.0,2.0
3525,21501147,3.0,2.0
3541,21501146,2.0,2.0
3557,21501151,2.0,1.0
3573,21501144,2.0,2.0
3589,21501145,3.0,3.0
3605,21501152,2.0,1.0
3621,21501150,2.0,1.0
3637,21501148,2.0,2.0
3653,21501143,2.0,3.0
3669,21501149,2.0,2.0
3685,21501140,3.0,1.0
3686,21501139,2.0,1.0
3687,21501142,2.0,1.0
3688,21501141,2.0,1.0
3689,21501138,1.0,2.0
3690,21501130,2.0,1.0
3691,21501131,2.0,1.0
3692,21501129,3.0,2.0
3693,21501135,2.0,2.0
3694,21501136,2.0,1.0
3695,21501128,3.0,5.0
3696,21501132,2.0,2.0
3697,21501133,2.0,1.0
3698,21501137,2.0,2.0
3699,21501134,2.0,2.0
3700,21501123,2.0,2.0
3701,21501122,2.0,2.0
3702,21501124,2.0,2.0
3703,21501127,3.0,3.0
3704,21501125,1.0,1.0
3705,21501126,2.0,1.0
3706,21501121,2.0,2.0
3707,21501118,2.0,2.0
3708,21501116,2.0,2.0
3709,21501117,2.0,2.0
3710,21501120,2.0,1.0
3711,21501113,2.0,2.0
3712,21501114,2.0,2.0
3713,21501115,4.0,2.0
3714,21501119,2.0,1.0
3715,21501107,2.0,1.0
3716,21501110,3.0,1.0
3717,21501111,3.0,2.0
3718,21501112,2.0,2.0
3719,21501108,3.0,1.0
3720,21501109,2.0,3.0
3721,21501106,1.0,2.0
3722,21501101,2.0,2.0
3723,21501097,3.0,2.0
3724,21501099,2.0,2.0
3725,21501098,2.0,2.0
3726,21501105,2.0,1.0
3727,21501103,1.0,1.0
3728,21501100,3.0,2.0
3729,21501102,2.0,2.0
3730,21501104,2.0,1.0
3731,21501096,2.0,2.0
3732,21501092,3.0,2.0
3733,21501093,1.0,2.0
3734,21501095,2.0,2.0
3735,21501094,2.0,1.0
3736,21501087,1.0,2.0
3737,21501086,2.0,2.0
3738,21501085,1.0,1.0
3739,21501091,2.0,3.0
3740,21501084,2.0,1.0
3741,21501089,1.0,1.0
3742,21501088,2.0,1.0
3743,21501083,1.0,2.0
3744,21501082,2.0,2.0
3745,21501090,1.0,3.0
3746,21501081,2.0,2.0
3747,21501078,2.0,3.0
3748,21501073,2.0,2.0
3749,21501076,2.0,2.0
3750,21501074,2.0,3.0
3751,21501075,2.0,2.0
3752,21501077,2.0,2.0
3753,21501079,2.0,2.0
3754,21501080,2.0,2.0
3755,21501072,1.0,1.0
3756,21501068,3.0,2.0
3757,21501070,1.0,3.0
3758,21501071,2.0,1.0
3759,21501069,2.0,1.0
3760,21501063,2.0,1.0
3761,21501056,2.0,4.0
3762,21501062,2.0,2.0
3763,21501058,2.0,2.0
3764,21501059,2.0,2.0
3765,21501061,1.0,3.0
3766,21501057,2.0,3.0
3767,21501060,2.0,3.0
3768,21501066,2.0,3.0
3769,21501067,3.0,5.0
3770,21501064,2.0,2.0
3771,21501065,2.0,1.0
3772,21501055,4.0,1.0
3773,21501053,2.0,3.0
3774,21501054,3.0,3.0
3775,21501052,3.0,1.0
3776,21501045,2.0,1.0
3777,21501050,3.0,2.0
3778,21501048,2.0,2.0
3779,21501047,2.0,1.0
3780,21501044,2.0,2.0
3781,21501046,1.0,1.0
3782,21501049,2.0,1.0
3783,21501043,2.0,2.0
3784,21501051,3.0,2.0
3785,21501042,1.0,2.0
3786,21501037,2.0,2.0
3787,21501038,2.0,2.0
3788,21501040,2.0,1.0
3789,21501041,3.0,1.0
3790,21501039,2.0,2.0
3791,21501036,2.0,1.0
3792,21501031,2.0,1.0
3793,21501032,2.0,3.0
3794,21501029,2.0,1.0
3795,21501030,1.0,2.0
3796,21501033,2.0,1.0
3797,21501034,2.0,2.0
3798,21501028,2.0,2.0
3799,21501035,2.0,3.0
3800,21501027,3.0,1.0
3801,21501022,2.0,2.0
3802,21501024,2.0,2.0
3803,21501026,2.0,2.0
3804,21501023,1.0,2.0
3805,21501025,2.0,1.0
3806,21501020,2.0,2.0
3807,21501021,1.0,2.0
3808,21501018,2.0,3.0
3809,21501012,2.0,2.0
3810,21501015,1.0,2.0
3811,21501014,3.0,1.0
3812,21501016,1.0,2.0
3813,21501017,2.0,1.0
3814,21501013,2.0,1.0
3815,21501019,3.0,3.0
3816,21501006,2.0,2.0
3817,21501007,2.0,3.0
3818,21501005,2.0,2.0
3819,21501009,2.0,1.0
3820,21501003,1.0,2.0
3821,21501010,1.0,2.0
3822,21501011,2.0,3.0
3823,21501004,2.0,1.0
3824,21501008,2.0,2.0
3825,21501002,2.0,2.0
3826,21501001,3.0,2.0
3827,21500997,2.0,4.0
3828,21501000,2.0,1.0
3829,21500998,3.0,1.0
3830,21500999,2.0,3.0
3831,21500989,2.0,2.0
3832,21500990,2.0,2.0
3833,21500992,2.0,2.0
3834,21500991,2.0,3.0
3835,21500996,2.0,2.0
3836,21500988,2.0,2.0
3837,21500993,2.0,2.0
3838,21500995,2.0,3.0
3839,21500994,1.0,1.0
3840,21500987,3.0,2.0
3841,21500983,2.0,3.0
3842,21500984,1.0,1.0
3843,21500986,2.0,2.0
3844,21500985,2.0,1.0
3845,21500979,2.0,1.0
3846,21500974,2.0,1.0
3847,21500973,3.0,5.0
3848,21500981,1.0,2.0
3849,21500977,2.0,1.0
3850,21500975,1.0,1.0
3851,21500982,1.0,1.0
3852,21500980,2.0,1.0
3853,21500978,3.0,1.0
3854,21500976,1.0,1.0
3855,21500972,2.0,2.0
3856,21500966,1.0,2.0
3857,21500965,2.0,2.0
3858,21500970,2.0,3.0
3859,21500971,2.0,3.0
3860,21500963,2.0,2.0
3861,21500967,2.0,2.0
3862,21500968,2.0,3.0
3863,21500964,2.0,3.0
3864,21500969,2.0,3.0
3865,21500962,2.0,1.0
3866,21500960,2.0,3.0
3867,21500959,2.0,2.0
3868,21500961,2.0,1.0
3869,21500954,2.0,3.0
3870,21500953,4.0,2.0
3871,21500958,2.0,1.0
3872,21500957,2.0,2.0
3873,21500950,2.0,2.0
3874,21500952,2.0,3.0
3875,21500955,3.0,2.0
3876,21500951,3.0,3.0
3877,21500956,3.0,1.0
3878,21500949,2.0,1.0
3879,21500945,1.0,1.0
3880,21500944,2.0,3.0
3881,21500948,2.0,3.0
3882,21500946,2.0,3.0
3883,21500947,3.0,3.0
3884,21500939,2.0,2.0
3885,21500938,2.0,1.0
3886,21500940,2.0,1.0
3887,21500942,1.0,2.0
3888,21500943,1.0,3.0
3889,21500937,3.0,2.0
3890,21500941,2.0,2.0
3891,21500931,2.0,3.0
3892,21500934,1.0,2.0
3893,21500935,2.0,4.0
3894,21500936,2.0,1.0
3895,21500933,2.0,3.0
3896,21500930,2.0,3.0
3897,21500932,2.0,2.0
3898,21500929,3.0,1.0
3899,21500928,2.0,2.0
3900,21500924,1.0,1.0
3901,21500923,1.0,3.0
3902,21500926,1.0,1.0
3903,21500922,1.0,1.0
3904,21500927,3.0,3.0
3905,21500925,2.0,1.0
3906,21500921,2.0,3.0
3907,21500917,4.0,2.0
3908,21500915,2.0,3.0
3909,21500916,2.0,2.0
3910,21500912,2.0,2.0
3911,21500920,2.0,3.0
3912,21500918,2.0,2.0
3913,21500919,2.0,2.0
3914,21500913,2.0,1.0
3915,21500914,2.0,1.0
3916,21500908,2.0,2.0
3917,21500910,2.0,1.0
3918,21500911,2.0,1.0
3919,21500909,1.0,1.0
3920,21500907,2.0,2.0
3921,21500905,4.0,3.0
3922,21500904,3.0,2.0
3923,21500901,2.0,4.0
3924,21500899,2.0,1.0
3925,21500900,3.0,2.0
3926,21500906,2.0,1.0
3927,21500903,2.0,2.0
3928,21500902,2.0,2.0
3929,21500897,1.0,1.0
3930,21500898,2.0,1.0
3931,21500896,4.0,1.0
3932,21500893,2.0,2.0
3933,21500892,2.0,3.0
3934,21500894,2.0,2.0
3935,21500895,3.0,2.0
3936,21500891,2.0,3.0
3937,21500890,3.0,2.0
3938,21500885,1.0,1.0
3939,21500884,1.0,1.0
3940,21500886,2.0,2.0
3941,21500889,3.0,2.0
3942,21500888,3.0,2.0
3943,21500887,2.0,2.0
3944,21500880,2.0,1.0
3945,21500877,2.0,2.0
3946,21500883,2.0,1.0
3947,21500878,2.0,2.0
3948,21500879,1.0,2.0
3949,21500882,2.0,1.0
3950,21500881,2.0,2.0
3951,21500872,2.0,2.0
3952,21500871,1.0,2.0
3953,21500869,2.0,3.0
3954,21500873,2.0,3.0
3955,21500870,2.0,3.0
3956,21500874,2.0,2.0
3957,21500875,2.0,1.0
3958,21500876,2.0,2.0
3959,21500868,2.0,5.0
3960,21500861,2.0,2.0
3961,21500863,2.0,1.0
3962,21500865,4.0,2.0
3963,21500866,2.0,2.0
3964,21500867,2.0,2.0
3965,21500864,2.0,2.0
3966,21500862,2.0,2.0
3967,21500856,3.0,3.0
3968,21500859,2.0,2.0
3969,21500857,2.0,1.0
3970,21500855,2.0,1.0
3971,21500858,3.0,2.0
3972,21500860,2.0,1.0
3973,21500853,2.0,1.0
3974,21500846,2.0,2.0
3975,21500847,2.0,1.0
3976,21500845,2.0,3.0
3977,21500848,2.0,2.0
3978,21500850,3.0,1.0
3979,21500852,3.0,3.0
